fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 18:18:38;Santiago;casa;A Pasos Del Mall Franklin!! (122703);245000000;CLP;5 dormitorios;3 baños;108 m² útiles;5 dormitorios | 3 baños | 108 m² útiles;Placer 1 - 300, Franklin - Biobío, Santiago;
2025-11-29 18:18:38;Santiago;casa;Comercial O Habitacional;8081;CLF;5 dormitorios;4 baños;500 m² útiles;5 dormitorios | 4 baños | 500 m² útiles;Sierra Bella 1196, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Vendo Linda Casona De 1117 Mts2;18900;CLF;16 dormitorios;16 baños;1.117 m² útiles;16 dormitorios | 16 baños | 1.117 m² útiles;Concha Y Toro 38, Santiago, Barrio Brasil, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casona Patrimonial Barrio Yungay;8090;CLF;3 dormitorios;2 baños;203 m² útiles;3 dormitorios | 2 baños | 203 m² útiles;Compañía De Jesús 2410, Santiago, Chile, Barrio Yungay, Santiago;
2025-11-29 18:18:38;Santiago;casa;Venta De Casa Arquitectónica De Alto Valor Patrimonial;570000000;CLP;5 dormitorios;2 baños;288 m² útiles;5 dormitorios | 2 baños | 288 m² útiles;Beaucheff, 1263, Parque O'Higgins, Santiago;
2025-11-29 18:18:38;Santiago;casa;Se Vende Casa En Santiago  (89412);2300;CLF;3 dormitorios;1 baño;61 m² útiles;3 dormitorios | 1 baño | 61 m² útiles;Fray Camilo Henríquez 1 - 300, Barrio Diez De Julio, Santiago;
2025-11-29 18:18:38;Santiago;casa;Pje Santa Graciela Casa Antigua 125 Mts 2 2 Pisos ;150000000;CLP;3 dormitorios;3 baños;125 m² útiles;3 dormitorios | 3 baños | 125 m² útiles;Sta. Graciela 126, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Entre Metros Parque Almagro Y Matta;365000000;CLP;14 dormitorios;6 baños;300 m² útiles;14 dormitorios | 6 baños | 300 m² útiles;Arturo Prat 788, Santiago, San Diego, Santiago;
2025-11-29 18:18:38;Santiago;casa;Con Excelente Ubicacion , Venta De Casa 2 Pisos, Santiago ;150000000;CLP;2 dormitorios;1 baño;73 m² útiles;2 dormitorios | 1 baño | 73 m² útiles;PARQUE ALMAGRO, San Diego, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa 2 Pisos, 264 /211 M2.  D-10  B-5;600000000;CLP;10 dormitorios;5 baños;180 m² útiles;10 dormitorios | 5 baños | 180 m² útiles;Almte. Latorre 475, Barrio República, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa En Venta En Franklin - Biobío;158500000;CLP;4 dormitorios;1 baño;90 m² útiles;4 dormitorios | 1 baño | 90 m² útiles;Hugo Donoso 2346, Santiago, Franklin - Biobío, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa De 2 Pisos En Club Hípico  Ubicación Privilegiada;117000000;CLP;2 dormitorios;1 baño;95 m² útiles;2 dormitorios | 1 baño | 95 m² útiles;Club Hípico 1818, Santiago, Parque O'Higgins, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa En Cité A Pasos De Todo;60000000;CLP;3 dormitorios;1 baño;53 m² útiles;3 dormitorios | 1 baño | 53 m² útiles;GARCIA REYES, Barrio Yungay, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa Barrio Yungay  (68135);119000000;CLP;6 dormitorios;2 baños;95 m² útiles;6 dormitorios | 2 baños | 95 m² útiles;Libertad 600 - 900, Santiago, Chile, Barrio Yungay, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa En Venta En Santiago;850000000;CLP;9 dormitorios;5 baños;533 m² útiles;9 dormitorios | 5 baños | 533 m² útiles;Av. Sta. Rosa 1124, 8360072 Santiago, Región Metropolitana, Chile, Santiago;
2025-11-29 18:18:38;Santiago;casa;Rafael Sotomayor / Yungay;240000000;CLP;4 dormitorios;2 baños;170 m² útiles;4 dormitorios | 2 baños | 170 m² útiles;Rafael Sotomayor 1221, 8.3499e+06 - 8.3502e+06 Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa, Taller Mecánico Y Almacén En Terreno 525 M²  Santiago;750000000;CLP;4 dormitorios;3 baños;460 m² útiles;4 dormitorios | 3 baños | 460 m² útiles;Ñuble 440, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Amunátegui, San Pablo;7600;CLF;5 dormitorios;3 baños;211 m² útiles;5 dormitorios | 3 baños | 211 m² útiles;Amunátegui, San Pablo, Centro Histórico De Santiago, Santiago;
2025-11-29 18:18:38;Santiago;casa;¡casa En Santiago: Espaciosa, Luminosa Y Sólida!;195000000;CLP;5 dormitorios;2 baños;133 m² útiles;5 dormitorios | 2 baños | 133 m² útiles;SE VENDE CASA CON GRAN ILUMINACIÓN Y CONSTRUCCIÓN SOLIDA, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa Santiago Sur;6000;CLF;5 dormitorios;2 baños;172 m² útiles;5 dormitorios | 2 baños | 172 m² útiles;Madrid 973, Santiago, Barrio Diez De Julio, Santiago;
2025-11-29 18:18:38;Santiago;casa;Gran Casa Ubicada En Ciudad Satélite, Maipu;120000000;CLP;2 dormitorios;1 baño;160 m² útiles;2 dormitorios | 1 baño | 160 m² útiles;Maipú, Santiago, Barrio Yungay, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casona Conservación Histórica Matta/portugal;6306;CLF;4 dormitorios;1 baño;600 m² totales;4 dormitorios | 1 baño | 600 m² totales;Av Matta Con Portugal, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Lira, Argomedo;3800;CLF;2 dormitorios;2 baños;62 m² totales;2 dormitorios | 2 baños | 62 m² totales;Lira, Argomedo, Santa Isabel, Santiago;
2025-11-29 18:18:38;Santiago;casa;Se Vende Casa Comercial Abate Molina 801 (123376);8000;CLF;20 dormitorios;4 baños;300 m² útiles;20 dormitorios | 4 baños | 300 m² útiles;Abate Molina 600 - 900, Club Hípico, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa Esquina Con Local Comercial En Venta;5000;CLF;2 dormitorios;1 baño;100 m² útiles;2 dormitorios | 1 baño | 100 m² útiles;San Ignacio De Loyola, Santiago, Parque O'Higgins, Santiago;
2025-11-29 18:18:38;Santiago;casa;Gran Terreno Casa Principal Y 2da Casa Uso Mixto Industrial ;9600;CLF;6 dormitorios;3 baños;262 m² útiles;6 dormitorios | 3 baños | 262 m² útiles;CASA PRINCIPAL Y SEGUNDA VIVIENDA INDEPENDIENTE 3 DORMS, TERRENO USO MIXTO, Barrio Diez De Julio, Santiago;
2025-11-29 18:18:38;Santiago;casa;Atención Inversionistas Y Comerciantes (127849);76000000;CLP;2 dormitorios;1 baño;70 m² útiles;2 dormitorios | 1 baño | 70 m² útiles;Santa Ana 1 - 300, Franklin - Biobío, Santiago;
2025-11-29 18:18:38;Santiago;casa;Se Vende Casa 140 M2 San Isidro Suelo Uso Mixto;150000000;CLP;2 dormitorios;1 baño;140 m² útiles;2 dormitorios | 1 baño | 140 m² útiles;San Isidro 2100 - 2400, Santiago, Franklin - Biobío, Santiago;
2025-11-29 18:18:38;Santiago;casa;Oferta Casona Stgo Centro - Comercial (91303);6990;CLF;8 dormitorios;5 baños;368 m² útiles;8 dormitorios | 5 baños | 368 m² útiles;Maipú 300 - 600, Barrio Yungay, Santiago;
2025-11-29 18:18:38;Santiago;casa;Oportunidad, Casa Barrio Universitario Metro Ula Y República;680000000;CLP;18 dormitorios;16 baños;471 m² útiles;18 dormitorios | 16 baños | 471 m² útiles;Grajales 2455, Santiago, Barrio República, Santiago;
2025-11-29 18:18:38;Santiago;casa; Oportunidad Casa Con 3 Dormitorios, 2 Bodegas, 2 Baños;175000000;CLP;5 dormitorios;2 baños;135 m² útiles;5 dormitorios | 2 baños | 135 m² útiles;Artemio Gutiérrez 1530, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Precio De Oferta (66352);200000000;CLP;4 dormitorios;2 baños;198 m² útiles;4 dormitorios | 2 baños | 198 m² útiles;Uno De Mayo 900 - 1200, Santiago, Chile, Club Hípico, Santiago;
2025-11-29 18:18:38;Santiago;casa;Amplia Casa Esquina A Pasos Del Metro Ñuble (124935);4600;CLF;6 dormitorios;4 baños;165 m² útiles;6 dormitorios | 4 baños | 165 m² útiles;Dávila Larraín 1895, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Casa Con 11  Habitaciones Mas 2 Depto.  Independiente;400000000;CLP;11 dormitorios;11 baños;500 m² útiles;11 dormitorios | 11 baños | 500 m² útiles;Padre Orellana 1558, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Local Con 2 Casas;320000000;CLP;3 dormitorios;1 baño;250 m² útiles;3 dormitorios | 1 baño | 250 m² útiles;Andes  2547, Parque Los Reyes, Santiago;
2025-11-29 18:18:38;Santiago;casa;Hotel En Venta En Plaza Yungay;16630;CLF;11 dormitorios;12 baños;110 m² útiles;11 dormitorios | 12 baños | 110 m² útiles;Santo Domingo 2814, Santiago, Barrio Yungay, Santiago;
2025-11-29 18:18:38;Santiago;casa;Fray Luis De La Peña - Inversión (87749);195000000;CLP;3 dormitorios;3 baños;138 m² útiles;3 dormitorios | 3 baños | 138 m² útiles;Fray Luis De La Peña 2700 - 3000, Club Hípico, Santiago;
2025-11-29 18:18:38;Santiago;casa;Oportunidad Casa 3 Dormitorios Mas 1 Baño, Sector Comercial;4350;CLF;3 dormitorios;1 baño;115 m² útiles;3 dormitorios | 1 baño | 115 m² útiles;Rogelio Ugarte, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Antigua Casa Con Locales Comercial Y Un Depto Av Brasil;270000000;CLP;6 dormitorios;6 baños;304 m² útiles;6 dormitorios | 6 baños | 304 m² útiles;Almirante Barroso, 1949, Parque Los Reyes, Santiago;
2025-11-29 18:18:38;Santiago;casa;Fabrica, Local, Oficina, Bodega, 3 Viviendas 845 M2 Terreno;19900;CLF;9 dormitorios;6 baños;593 m² útiles;9 dormitorios | 6 baños | 593 m² útiles;FABRICA, LOCAL, OFICINA, BODEGA, 3 VIVIENDAS 845 M2 TERRENO, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:38;Santiago;casa;Venta Casa 6dormitorios, 3 Baños Portugal (99826);220000000;CLP;6 dormitorios;3 baños;171 m² útiles;6 dormitorios | 3 baños | 171 m² útiles;Portugal 1 - 300, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa De 8 Dormitorios, Dos Baños, Cocina (70255);160000000;CLP;8 dormitorios;2 baños;115 m² útiles;8 dormitorios | 2 baños | 115 m² útiles;Eduardo Matte 1800 - 2100, Sector Flanklin Santiago, Chile, Franklin - Biobío, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa Con Espacios Para Rentar (66351);295000000;CLP;12 dormitorios;5 baños;410 m² útiles;12 dormitorios | 5 baños | 410 m² útiles;San Alfonso 1200 - 1500, Santiago, Chile, Club Hípico, Santiago;
2025-11-29 18:18:51;Santiago;casa;Gran Casa En Manuel Antonio Tocornal 1770 Centro;180000000;CLP;3 dormitorios;2 baños;109 m² útiles;3 dormitorios | 2 baños | 109 m² útiles;Santiago, Centro Histórico De Santiago;
2025-11-29 18:18:51;Santiago;casa;Venta Casa 5hab 4ba Santiago;4100;CLF;5 dormitorios;4 baños;224 m² útiles;5 dormitorios | 4 baños | 224 m² útiles;Calle Los Flamencos, 406, Santiago;
2025-11-29 18:18:51;Santiago;casa;Gran Casa Esquina De Uso Comercial Y/o Habitacional En Venta;5000;CLF;2 dormitorios;1 baño;100 m² útiles;2 dormitorios | 1 baño | 100 m² útiles;San Ignacio De Loyola, Santiago, Parque O'Higgins, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa Para Remodelar, Santiago Concha, Arauco (127075);165000000;CLP;8 dormitorios;2 baños;150 m² útiles;8 dormitorios | 2 baños | 150 m² útiles;Santiago Concha 1800 - 2100, Santiago, Chile, Franklin - Biobío, Santiago;
2025-11-29 18:18:51;Santiago;casa;Venta De Casa Con Local Comercial;240000000;CLP;4 dormitorios;2 baños;192 m² útiles;4 dormitorios | 2 baños | 192 m² útiles;Eduardo Matte, 444, Santiago;
2025-11-29 18:18:51;Santiago;casa;Santiago Matta Sur 258 M2 2 Pisos, Estacionamiento;180000000;CLP;10 dormitorios;3 baños;304 m² útiles;10 dormitorios | 3 baños | 304 m² útiles;Rogelio Ugarte 1200 - 1500, Santiago, Chile, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta En Santiago Centro  3 Dormitorios, Excelente;4560;CLF;3 dormitorios;1 baño;78 m² útiles;3 dormitorios | 1 baño | 78 m² útiles;Victoria 575, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa Con Diseño 4d3b+gimnasio (127361);11500;CLF;4 dormitorios;3 baños;214 m² útiles;4 dormitorios | 3 baños | 214 m² útiles;General Bulnes 1 - 300, Barrio Yungay, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta En Parque O'higgins Santiago;7150;CLF;5 dormitorios;2 baños;320 m² útiles;5 dormitorios | 2 baños | 320 m² útiles;Lord Cochrane (J) 1500 - 1800, Parque O'Higgins, Santiago;
2025-11-29 18:18:51;Santiago;casa;Oportunidad Inversionistas;4600;CLF;6 dormitorios;6 baños;105 m² útiles;6 dormitorios | 6 baños | 105 m² útiles;Placer 1385, Santiago, Franklin - Biobío, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa Esquina Potencial Comercial (124935);4610;CLF;6 dormitorios;4 baños;165 m² útiles;6 dormitorios | 4 baños | 165 m² útiles;Dávila Larraín 1800 - 2100, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Dos Casas En Una (121467);4400;CLF;6 dormitorios;2 baños;145 m² útiles;6 dormitorios | 2 baños | 145 m² útiles;Padre Orellana 1 - 300, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Venta Casa 3hab 1ba Santiago;4100;CLF;3 dormitorios;1 baño;91 m² útiles;3 dormitorios | 1 baño | 91 m² útiles;German Riesco, 1946, Franklin - Biobío, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa Barrio Consolidado En Villa Santa Maria De Maipu;140000000;CLP;2 dormitorios;2 baños;132 m² útiles;2 dormitorios | 2 baños | 132 m² útiles;MAER DEL NORTE, 36, San Diego, Santiago;
2025-11-29 18:18:51;Santiago;casa;Maule / Portugal;280000000;CLP;8 dormitorios;4 baños;240 m² útiles;8 dormitorios | 4 baños | 240 m² útiles;Maule 285, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Maule / Portugal / Santigo Sur;280000000;CLP;8 dormitorios;4 baños;240 m² útiles;8 dormitorios | 4 baños | 240 m² útiles;Maule 285, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta De 5 Dorm. En Santiago;5863;CLF;5 dormitorios;3 baños;260 m² útiles;5 dormitorios | 3 baños | 260 m² útiles;Metro Av. Matta / Artemio Gutierrez, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;¡amplia Casa En Yungay, Santiago: 4d+2b!;300000000;CLP;4 dormitorios;2 baños;125 m² útiles;4 dormitorios | 2 baños | 125 m² útiles;YUNGAY, Parque Los Reyes, Santiago;
2025-11-29 18:18:51;Santiago;casa;Uso Mixto Industrial, Fabrica, Local Comercial Y Vivienda;10900;CLF;2 dormitorios;3 baños;331 m² útiles;2 dormitorios | 3 baños | 331 m² útiles;USO MIXTO INDUSTRIAL, FABRICA, LOCAL COMERCIAL Y VIVIENDA. SAN ISIDRO ÑUBLE, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Se Vende Taller 170 M2, Santiago (73522);124000000;CLP;;1 baño;176 m² útiles;1 baño | 176 m² útiles;Victoria, 1 - 300, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Santiago, Garcia Reyes 250 M2 Edificados, 3 Pisos, Patio;7000;CLF;8 dormitorios;4 baños;245 m² útiles;8 dormitorios | 4 baños | 245 m² útiles;García Reyes 1 - 300, Santiago, Chile, Barrio Yungay, Santiago;
2025-11-29 18:18:51;Santiago;casa;Excelente Propiedad Comercial Barrio Desarrollo Inmobiliario;7448;CLF;5 dormitorios;3 baños;211 m² útiles;5 dormitorios | 3 baños | 211 m² útiles;Gral. González Balcarce 2024, Santiago, Parque O'Higgins, Santiago;
2025-11-29 18:18:51;Santiago;casa;Gran Casona Apta Para Comercio;10000;CLF;14 dormitorios;6 baños;326 m² útiles;14 dormitorios | 6 baños | 326 m² útiles;La Fetra 164, Santiago, Chile, Barrio Brasil, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa Comercial Habitaciones Cercano Metro República;4530;CLF;8 dormitorios;7 baños;176 m² útiles;8 dormitorios | 7 baños | 176 m² útiles;Sta Mónica 2156, Santiago, Barrio Brasil, Santiago;
2025-11-29 18:18:51;Santiago;casa;Propiedad Destino Comercial Esquina Maule Con Sierra Bella, ;12900;CLF;3 dormitorios;1 baño;221 m² útiles;3 dormitorios | 1 baño | 221 m² útiles;Maule & Sierra Bella, Santiago, Chile, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Gran Casa Para Inversionista Con 6 Dptos, Metro Matta;194000000;CLP;6 dormitorios;6 baños;186 m² útiles;6 dormitorios | 6 baños | 186 m² útiles;Carmen, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa Sector Metro Ñuble, Residencial Y/o Comercial;145000000;CLP;4 dormitorios;1 baño;94 m² útiles;4 dormitorios | 1 baño | 94 m² útiles;Santa Elena 1436, Santiago, Chile, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Buena Propiedad A Pasos De Av. Vicuña Mackenna Y Metro Ñuble;150000000;CLP;5 dormitorios;1 baño;250 m² útiles;5 dormitorios | 1 baño | 250 m² útiles;Cuevas 1490, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Benavides 2025;5000;CLF;2 dormitorios;1 baño;139 m² útiles;2 dormitorios | 1 baño | 139 m² útiles;Benavides 2025, Santiago, Ejército - Toesca, Santiago;
2025-11-29 18:18:51;Santiago;casa;Se Vende Casa De 2 Pisos De 80m2 (101879);65000000;CLP;3 dormitorios;2 baños;80 m² útiles;3 dormitorios | 2 baños | 80 m² útiles;Chacabuco 1 - 300, Barrio Yungay, Santiago;
2025-11-29 18:18:51;Santiago;casa;Hermosa Casa De Años 30 En Barrio Universitario;27000;CLF;15 dormitorios;5 baños;504 m² útiles;15 dormitorios | 5 baños | 504 m² útiles;Padre Felipe Gómez De Vidaurre 1625, Dieciocho, Santiago;
2025-11-29 18:18:51;Santiago;casa;Oportunidad , Impecable Y Remodelada Oficina O Casa ;185000000;CLP;2 dormitorios;2 baños;170 m² útiles;2 dormitorios | 2 baños | 170 m² útiles;Lira 1486, Santiago, Chile, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta De 30 Dorm. En Santiago;30800;CLF;30 dormitorios;34 baños;960 m² útiles;30 dormitorios | 34 baños | 960 m² útiles;Moneda /avda Brasil, Barrio Brasil, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa 3 Pisos  Maipu / Compañia;189900000;CLP;3 dormitorios;3 baños;130 m² útiles;3 dormitorios | 3 baños | 130 m² útiles;Maipú 425, Santiago, Barrio Yungay, Santiago;
2025-11-29 18:18:51;Santiago;casa;Entre Metros Parque Almagro Y Matta;350000000;CLP;10 dormitorios;6 baños;300 m² útiles;10 dormitorios | 6 baños | 300 m² útiles;Arturo Prat 786, Santiago, San Diego, Santiago;
2025-11-29 18:18:51;Santiago;casa;Venta Prop. Uso Industrial, 7 Deptos. Con Baño (3);8900;CLF;7 dormitorios;5 baños;482 m² útiles;7 dormitorios | 5 baños | 482 m² útiles;Libertad 574, Santiago, Chile, Barrio Yungay, Santiago;
2025-11-29 18:18:51;Santiago;casa;Mapocho | Especial Inversionistas, Se Vende Paño De 507 M2;17200;CLF;;;628 m² útiles;628 m² útiles;Herrera 1050, 8.3499e+06 - 8.3502e+06 Santiago, Región Metropolitana, Chile, Parque Los Reyes, Santiago;
2025-11-29 18:18:51;Santiago;casa;Remodelar - Casa Calle Mapocho Frente Estac. Cumming Línea 7;10100;CLF;4 dormitorios;1 baño;260 m² útiles;4 dormitorios | 1 baño | 260 m² útiles;Avenida Mapocho 2100 - 2400, Santiago, Chile, Parque Los Reyes, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta En Santa Elvira Ventura La Valle;168500000;CLP;7 dormitorios;2 baños;300 m² útiles;7 dormitorios | 2 baños | 300 m² útiles;SANTA ELVIRA POR EL SUR- VENTURA LA VALLE, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Venta Prop. Uso Industrial, 7 Deptos Con Baño;350000000;CLP;7 dormitorios;7 baños;810 m² útiles;7 dormitorios | 7 baños | 810 m² útiles;Libertad 574, Santiago, Chile, Barrio Yungay, Santiago;
2025-11-29 18:18:51;Santiago;casa;Oportunidad!!! Casa Esquina Con Local Comercial (remodelar);5150;CLF;6 dormitorios;2 baños;285 m² útiles;6 dormitorios | 2 baños | 285 m² útiles;Maipú 1581, Santiago, Parque Los Reyes, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta En Libertad 574, Barrio Yungay;350000000;CLP;7 dormitorios;7 baños;810 m² útiles;7 dormitorios | 7 baños | 810 m² útiles;Libertad 574, Santiago, Chile, Barrio Yungay, Santiago;
2025-11-29 18:18:51;Santiago;casa;Hermosa Casa Ideal Para Oficinas Metro Toesca;650000000;CLP;5 dormitorios;3 baños;200 m² útiles;5 dormitorios | 3 baños | 200 m² útiles;Grajales 1970, 8370137 Santiago, Región Metropolitana, Chile, Ejército - Toesca, Santiago;
2025-11-29 18:18:51;Santiago;casa;Cómoda Casa De 2 Pisos En Setor Residencial Consolidado;185000000;CLP;4 dormitorios;2 baños;185 m² útiles;4 dormitorios | 2 baños | 185 m² útiles;Rogelio Ugarte 1275, Santiago, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta En Parque Los Reyes, Santiago;68000000;CLP;2 dormitorios;1 baño;70 m² útiles;2 dormitorios | 1 baño | 70 m² útiles;Av. Ricardo Cumming 1246, Parque Los Reyes, Santiago;
2025-11-29 18:18:51;Santiago;casa;Casa En Venta De 8 Dorm. En Santiago;280000000;CLP;8 dormitorios;3 baños;286 m² útiles;8 dormitorios | 3 baños | 286 m² útiles;Yungay, Metro República, Barrio Yungay, Santiago;
2025-11-29 18:19:21;Santiago;casa;Venta Casa En Cité 2d 1b Santa Elena (79342);60000000;CLP;2 dormitorios;1 baño;50 m² útiles;2 dormitorios | 1 baño | 50 m² útiles;Santa Elena 900 - 1200, Santiago, Chile, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:19:21;Santiago;casa;Townhouse 4 Plantas, 3d-3b-1e Azotea En Barrio Yungay;5190;CLF;3 dormitorios;3 baños;110 m² útiles;3 dormitorios | 3 baños | 110 m² útiles;Maipú 425, Barrio Yungay, Santiago;
2025-11-29 18:19:21;Santiago;casa;Casa Tres Niveles Barrio Histórico Doble Altura Cerca Museos;223000000;CLP;1 dormitorio;1 baño;124 m² útiles;1 dormitorio | 1 baño | 124 m² útiles;Huérfanos 3067, Santiago, Chile, Barrio Yungay, Santiago;
2025-11-29 18:19:21;Santiago;casa;Venta De Casa En Centro Histórico;305000000;CLP;10 dormitorios;4 baños;237 m² útiles;10 dormitorios | 4 baños | 237 m² útiles;General Bulnes, 1 - 300, Barrio Yungay, Santiago;
2025-11-29 18:19:21;Santiago;casa;Casa En Calle Serrano Ideal Para Remodelar;8500;CLF;19 dormitorios;8 baños;310 m² útiles;19 dormitorios | 8 baños | 310 m² útiles;Serrano 600 - 900, Santiago, Chile, San Diego, Santiago;
2025-11-29 18:19:21;Santiago;casa;Town House En Venta De 3 Dorm. En Santiago Centro;5600;CLF;3 dormitorios;3 baños;93 m² útiles;3 dormitorios | 3 baños | 93 m² útiles;MAIPU 400, Barrio Yungay, Santiago;
2025-11-29 18:19:21;Santiago;casa;Casa En Barrio Tradicional, Plaza, Remodelada 85/82 M2;3039;CLF;4 dormitorios;2 baños;82 m² útiles;4 dormitorios | 2 baños | 82 m² útiles;El Rosedal 1948, Santiago, Club Hípico, Santiago;
2025-11-29 18:19:21;Santiago;casa;Venta Casa, Comuna De Santiago;4500;CLF;3 dormitorios;2 baños;140 m² totales;3 dormitorios | 2 baños | 140 m² totales;San Isidro 2300 - 2400, Santiago, Chile, Franklin - Biobío, Santiago, RM (Metropolitana), Franklin - Biobío, Santiago;
2025-11-29 18:19:21;Santiago;casa;Sin Comision - Casa Patrimonial Excelente Estado;8100;CLF;5 dormitorios;3 baños;266 m² útiles;5 dormitorios | 3 baños | 266 m² útiles;Maipú 353, Santiago, Barrio Yungay, Santiago;
2025-11-29 18:19:21;Santiago;casa;¡increíble Oportunidad Venta Casa Santiago Centro! ;140000000;CLP;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Chacabuco, Parque Los Reyes, Santiago;
2025-11-29 18:19:21;Santiago;casa;Gran Casona Libertad  (68138);340000000;CLP;19 dormitorios;4 baños;386 m² útiles;19 dormitorios | 4 baños | 386 m² útiles;Libertad 300 - 600, Barrio Yungay, Santiago;
2025-11-29 18:19:21;Santiago;casa;Céntrica Casa En Venta De 5 Dorm. En Puerto Montt;110000000;CLP;5 dormitorios;2 baños;160 m² útiles;5 dormitorios | 2 baños | 160 m² útiles;Cercana A Institutito Profesional Inacap, Segunda Comisaría Y Centro Cívico., Barrio Brasil, Santiago;
2025-11-29 18:19:21;Santiago;casa;Padre Orellana / Ñuble Casa 5 Dormitorios 3 Baños, Patio;6190;CLF;5 dormitorios;2 baños;144 m² útiles;5 dormitorios | 2 baños | 144 m² útiles;Padre Orellana 1500 - 1800, Santiago, Chile, Bogotá - Sierra Bella, Santiago;
2025-11-29 18:19:21;Santiago;casa;Casa Esquina Barrio Huemul, 270 M2 Const, 12 Dorm 5 Baños;420000000;CLP;12 dormitorios;5 baños;350 m² útiles;12 dormitorios | 5 baños | 350 m² útiles;Bío Bío 1381, Franklin - Biobío, Santiago;
2025-11-29 18:19:21;Santiago;casa;Casa En Venta De 12 Dorm. En Santiago;69000;CLF;12 dormitorios;11 baños;844 m² útiles;12 dormitorios | 11 baños | 844 m² útiles;Bellas Artes, Centro Histórico De Santiago, Santiago;
2025-11-29 18:19:21;Santiago;casa;Se Vende Casa // Santiago (74588);5650;CLF;3 dormitorios;2 baños;168 m² útiles;3 dormitorios | 2 baños | 168 m² útiles;Madrid 900 - 1200, Santiago, Chile, Barrio Diez De Julio, Santiago;
2025-11-29 18:19:21;Santiago;casa;Hermoso Town House En Barrio Yungay (128034);4950;CLF;3 dormitorios;3 baños;86 m² útiles;3 dormitorios | 3 baños | 86 m² útiles;Av Portales 3000 - 3300, Barrio Yungay, Santiago, Chile, Barrio Yungay, Santiago;
