fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 17:41:59;La Reina;casa; Full Oportunidad, Estética Cálida Y Tradicional. ...;19760;CLF;7 dormitorios;5 baños;310 m² útiles;7 dormitorios | 5 baños | 310 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Casa A La Venta En La Reina En Excelente Ubicación;15300;CLF;3 dormitorios;2 baños;150 m² útiles;3 dormitorios | 2 baños | 150 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:41:59;La Reina;casa;Exclusiva Propiedad En Venta De Un Piso, Cercana A...;14386;CLF;4 dormitorios;3 baños;176 m² útiles;4 dormitorios | 3 baños | 176 m² útiles;Santiago, Palmas De Mallorca, La Reina;
2025-11-29 17:41:59;La Reina;casa;Black Property. Estilo Y Comodidad A Pasos Del Col...;20425;CLF;6 dormitorios;4 baños;269 m² útiles;6 dormitorios | 4 baños | 269 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Casa En Venta La Reina Central Y Con Amplio Jardin;9990;CLF;5 dormitorios;3 baños;132 m² útiles;5 dormitorios | 3 baños | 132 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:41:59;La Reina;casa;Venta De Maravillosa Casa Estilo Español Con Gran ...;73000;CLF;5 dormitorios;4 baños;843 m² útiles;5 dormitorios | 4 baños | 843 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Excelente Oportunidad! Casa En Venta En La Mejor U...;15347;CLF;4 dormitorios;4 baños;180 m² útiles;4 dormitorios | 4 baños | 180 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Casa A La Venta En La Reina  ;11000;CLF;6 dormitorios;4 baños;150 m² útiles;6 dormitorios | 4 baños | 150 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;A La Venta Amplia Y Linda Casa Con Acceso Al Count...;34800;CLF;6 dormitorios;4 baños;328 m² útiles;6 dormitorios | 4 baños | 328 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:41:59;La Reina;casa;Descubre Esta Moderna Y Funcional Casa En Venta En...;16500;CLF;4 dormitorios;3 baños;165 m² útiles;4 dormitorios | 3 baños | 165 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Casa Con Jardín, En Un Entorno Con Excelente Conec...;13585;CLF;3 dormitorios;3 baños;153 m² útiles;3 dormitorios | 3 baños | 153 m² útiles;La Reina, Troncos Viejos;
2025-11-29 17:41:59;La Reina;casa;Preciosa Casa A La Venta En La Reina;25300;CLF;4 dormitorios;3 baños;259 m² útiles;4 dormitorios | 3 baños | 259 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Exclusiva Casa En Venta, La Reina Alta.;32500;CLF;3 dormitorios;3 baños;225 m² útiles;3 dormitorios | 3 baños | 225 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;En Venta. Hermosa, Amplia, Moderna Y Cálida Casa E...;18500;CLF;6 dormitorios;3 baños;140 m² útiles;6 dormitorios | 3 baños | 140 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:41:59;La Reina;casa;Diseño, Arquitectura Y Buen Espacio, Casa En Condo...;17090;CLF;3 dormitorios;4 baños;223 m² útiles;3 dormitorios | 4 baños | 223 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Oportunidad! Excelente Propiedad Con Gran Terreno ...;19475;CLF;5 dormitorios;3 baños;222 m² útiles;5 dormitorios | 3 baños | 222 m² útiles;De Santiago, Carlos Ossandón, La Reina;
2025-11-29 17:41:59;La Reina;casa;Exclusiva Y Contemporánea Casa En Condominio !!;25900;CLF;4 dormitorios;5 baños;300 m² útiles;4 dormitorios | 5 baños | 300 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Casa En Venta En Precioso Condominio En La Reina;14535;CLF;3 dormitorios;3 baños;153 m² útiles;3 dormitorios | 3 baños | 153 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Oportunidad! Propiedad En Exclusivo Condominio Con...;16225;CLF;5 dormitorios;3 baños;155 m² útiles;5 dormitorios | 3 baños | 155 m² útiles;La Reina;
2025-11-29 17:41:59;La Reina;casa;Venta De Acogedora Y Luminosa Casa En Condominio. ...;11700;CLF;3 dormitorios;2 baños;148 m² útiles;3 dormitorios | 2 baños | 148 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Linda E Iluminada Casa A La Venta En La Reina;15700;CLF;4 dormitorios;2 baños;181 m² útiles;4 dormitorios | 2 baños | 181 m² útiles;La Reina, Troncos Viejos;
2025-11-29 17:41:59;La Reina;casa;Venta En La Reina, Excelente Terreno Con 2 Casas E...;12850;CLF;9 dormitorios;5 baños;126 m² útiles;9 dormitorios | 5 baños | 126 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:41:59;La Reina;casa;Recibe Ofertas!! Espectacular Casa En Venta La Rei...;31587;CLF;5 dormitorios;4 baños;392 m² útiles;5 dormitorios | 4 baños | 392 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Venta Casa En La Reina. Naturaleza, Arboles Nativo...;16720;CLF;4 dormitorios;4 baños;139 m² útiles;4 dormitorios | 4 baños | 139 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Espectacular Casa En Venta En Exclusivo Y Seguro C...;23900;CLF;5 dormitorios;4 baños;215 m² útiles;5 dormitorios | 4 baños | 215 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Rebajada!! Casa A Estrenar En El Mejor Sector De L...;20990;CLF;4 dormitorios;4 baños;273 m² útiles;4 dormitorios | 4 baños | 273 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Venta De Casa Con Gran Terreno En Tranquila Calle ...;16720;CLF;5 dormitorios;4 baños;207 m² útiles;5 dormitorios | 4 baños | 207 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:41:59;La Reina;casa;Maravillosa Castillo Velasco Remodelada En Condomi...;18490;CLF;3 dormitorios;3 baños;221 m² útiles;3 dormitorios | 3 baños | 221 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Venta De Hermosa Casa Mediterránea En Condominio. ...;18990;CLF;7 dormitorios;4 baños;220 m² útiles;7 dormitorios | 4 baños | 220 m² útiles;La Reina, Pepe Vila;
2025-11-29 17:41:59;La Reina;casa;Amplia Casa En Venta En Pasaje Cerrado La Reina;15100;CLF;4 dormitorios;3 baños;168 m² útiles;4 dormitorios | 3 baños | 168 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Espectacular Casa Familiar En Venta. La Reina;23000;CLF;4 dormitorios;3 baños;294 m² útiles;4 dormitorios | 3 baños | 294 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Espectacular, Remodelada E Impecable. The Grange S...;28000;CLF;6 dormitorios;5 baños;213 m² útiles;6 dormitorios | 5 baños | 213 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:41:59;La Reina;casa;Hermosa Y Cálida Casa En Condominio A La Venta En ...;19500;CLF;5 dormitorios;4 baños;204 m² útiles;5 dormitorios | 4 baños | 204 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa; En Venta Amplia, Moderna Y Segura Casa En Condomi...;20300;CLF;4 dormitorios;4 baños;180 m² útiles;4 dormitorios | 4 baños | 180 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Casa En Venta La Reina, Pasaje Cerrado;19900;CLF;4 dormitorios;5 baños;303 m² útiles;4 dormitorios | 5 baños | 303 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Casa En Condominio Seguro A Pasos Del Colegio Andr...;13500;CLF;4 dormitorios;2 baños;114 m² útiles;4 dormitorios | 2 baños | 114 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:41:59;La Reina;casa;Amplia Y Luminosa Casa En Venta, La Reina.;18905;CLF;4 dormitorios;5 baños;210 m² útiles;4 dormitorios | 5 baños | 210 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:41:59;La Reina;casa;Venta De Moderna Y Segura Casa En La Reina Alta.;24500;CLF;4 dormitorios;4 baños;256 m² útiles;4 dormitorios | 4 baños | 256 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Amplia Casa En Venta Estilo Chileno En La Reina;21000;CLF;5 dormitorios;3 baños;245 m² útiles;5 dormitorios | 3 baños | 245 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Impecable Casa En Venta Tranquilo Condominio La Re...;15990;CLF;4 dormitorios;3 baños;165 m² útiles;4 dormitorios | 3 baños | 165 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Casa Moderna Con Vista Despejada Y Conexión Natura...;24000;CLF;4 dormitorios;3 baños;255 m² útiles;4 dormitorios | 3 baños | 255 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Impecable, Seguridad Y Belleza. Pasaje Cerrado Rei...;25690;CLF;5 dormitorios;4 baños;258 m² útiles;5 dormitorios | 4 baños | 258 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Venta De Linda Casa En Condominio, La Reina;28000;CLF;5 dormitorios;4 baños;398 m² útiles;5 dormitorios | 4 baños | 398 m² útiles;Onofre Jarpa, La Reina Alta, La Reina;
2025-11-29 17:42:05;La Reina;casa;Oportunidad, Inigualable Entorno, Venta De Casa En...;26190;CLF;7 dormitorios;5 baños;256 m² útiles;7 dormitorios | 5 baños | 256 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Encantadora Y Cálida Casa En Venta. La Reina Alta;33500;CLF;6 dormitorios;5 baños;387 m² útiles;6 dormitorios | 5 baños | 387 m² útiles;Santiago, La Reina Alta, La Reina;
2025-11-29 17:42:05;La Reina;casa;Impecable Casa De Un Piso En Tranquilo Barrio Cerc...;14500;CLF;4 dormitorios;3 baños;165 m² útiles;4 dormitorios | 3 baños | 165 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Casa Con Gran Terreno En La Reina;28000;CLF;5 dormitorios;4 baños;250 m² útiles;5 dormitorios | 4 baños | 250 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;En Venta Asombrosa Casa De Lujo De Un Piso Con Gra...;54500;CLF;5 dormitorios;5 baños;497 m² útiles;5 dormitorios | 5 baños | 497 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;,en Condominio Casa En Venta En La Reina ;15500;CLF;4 dormitorios;3 baños;163 m² útiles;4 dormitorios | 3 baños | 163 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Linda Casa Tipo Townhouse En Venta La Reina A Paso...;8500;CLF;5 dormitorios;2 baños;120 m² útiles;5 dormitorios | 2 baños | 120 m² útiles;La Reina, Pepe Vila;
2025-11-29 17:42:05;La Reina;casa;Black Property - Casa Aislada, Cerca Del Metro Y C...;12160;CLF;3 dormitorios;1 baño;120 m² útiles;3 dormitorios | 1 baño | 120 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:42:05;La Reina;casa;Linda E Iluminada Casa A La Venta En La Reina;15430;CLF;3 dormitorios;1 baño;123 m² útiles;3 dormitorios | 1 baño | 123 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Preciosa Casa En Venta Comunidad Fernando Castillo...;15300;CLF;4 dormitorios;3 baños;160 m² útiles;4 dormitorios | 3 baños | 160 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;  Venta De Hermosa Casa Mediterránea En Condominio...;23400;CLF;6 dormitorios;4 baños;210 m² útiles;6 dormitorios | 4 baños | 210 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Linda Casa En Condominio En La Reina. Excelente Pr...;12800;CLF;5 dormitorios;3 baños;140 m² útiles;5 dormitorios | 3 baños | 140 m² útiles;Las Condes, La Reina Alta, La Reina;
2025-11-29 17:42:05;La Reina;casa;Country Club, Extraordinaria Casa En Venta, La Rei...;23000;CLF;5 dormitorios;4 baños;304 m² útiles;5 dormitorios | 4 baños | 304 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:42:05;La Reina;casa;Preciosa Casa Emplazada En Gran Terreno;22900;CLF;5 dormitorios;3 baños;222 m² útiles;5 dormitorios | 3 baños | 222 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Venta De Gran Casa En La Reina, Cercana Al Colegio...;15200;CLF;5 dormitorios;3 baños;230 m² útiles;5 dormitorios | 3 baños | 230 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Casa A La Venta En La Reina Con Gran Potencial;10764;CLF;3 dormitorios;2 baños;104 m² útiles;3 dormitorios | 2 baños | 104 m² útiles;La Reina, Blest Gana;
2025-11-29 17:42:05;La Reina;casa;Preciosa Casa En Venta En Tranquilo Condominio En ...;13500;CLF;4 dormitorios;3 baños;160 m² útiles;4 dormitorios | 3 baños | 160 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Casa Con Espectacular Terreno La Reina Alta;49500;CLF;5 dormitorios;4 baños;420 m² útiles;5 dormitorios | 4 baños | 420 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa; Venta En La Reina: Casa Familiar En Condominio ...;20500;CLF;6 dormitorios;5 baños;248 m² útiles;6 dormitorios | 5 baños | 248 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Black Property - Hermosa Casa Estilo Chileno, Rode...;24700;CLF;3 dormitorios;3 baños;220 m² útiles;3 dormitorios | 3 baños | 220 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Venta De Hermosa Casa En Condominio!;19475;CLF;5 dormitorios;3 baños;228 m² útiles;5 dormitorios | 3 baños | 228 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Gran Casa Con Espectacular Terreno, La Reina Alta.;56000;CLF;5 dormitorios;4 baños;330 m² útiles;5 dormitorios | 4 baños | 330 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;De Alto Diseño Y Estética, En Condominio La Reina ...;17500;CLF;5 dormitorios;3 baños;192 m² útiles;5 dormitorios | 3 baños | 192 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Ideal Para Remodelar: Casa En Venta La Reina A Pas...;10600;CLF;3 dormitorios;2 baños;129 m² útiles;3 dormitorios | 2 baños | 129 m² útiles;La Reina, Francisco De Villagra;
2025-11-29 17:42:05;La Reina;casa;Venta De Linda Casa En Condominio, La Reina;18000;CLF;4 dormitorios;4 baños;160 m² útiles;4 dormitorios | 4 baños | 160 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Alvaro Casanova, Amplia Casa En Venta , La Reina .;27800;CLF;6 dormitorios;4 baños;306 m² útiles;6 dormitorios | 4 baños | 306 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Black Property!!! Hermosa Casa En Venta En La Rein...;13765;CLF;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;Las Perdices, La Reina Alta, La Reina;
2025-11-29 17:42:05;La Reina;casa;Casa En Venta Ideal Para Remodelar Habitacional O ...;15900;CLF;4 dormitorios;3 baños;131 m² útiles;4 dormitorios | 3 baños | 131 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:42:05;La Reina;casa;Linda Casa En Condominio Al Lado Del Colegio Briti...;15500;CLF;3 dormitorios;3 baños;140 m² útiles;3 dormitorios | 3 baños | 140 m² útiles;Santiago, La Reina;
2025-11-29 17:42:05;La Reina;casa;¡oportunidad, Casa En Venta Bajo Precio De Tasació...;9965;CLF;4 dormitorios;3 baños;117 m² útiles;4 dormitorios | 3 baños | 117 m² útiles;Santiago, Pepe Vila, La Reina;
2025-11-29 17:42:05;La Reina;casa;Venta Casa Completamente Remodelada, La Reina  ;15200;CLF;5 dormitorios;3 baños;187 m² útiles;5 dormitorios | 3 baños | 187 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:42:05;La Reina;casa;Linda Casa En Venta, La Reina.;15071;CLF;4 dormitorios;3 baños;221 m² útiles;4 dormitorios | 3 baños | 221 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Venta De Moderna Casa En Condominio- La Reina Alta...;22695;CLF;5 dormitorios;3 baños;220 m² útiles;5 dormitorios | 3 baños | 220 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Amplia Casa En Venta, Colegio British, La Reina;13790;CLF;4 dormitorios;3 baños;182 m² útiles;4 dormitorios | 3 baños | 182 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Alvaro Casanova, Casa En Venta  De Diseño Y Arquit...;37000;CLF;5 dormitorios;8 baños;540 m² útiles;5 dormitorios | 8 baños | 540 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Venta De Casa En La Reina  Luminosa Y Acogedora P...;12540;CLF;3 dormitorios;2 baños;145 m² útiles;3 dormitorios | 2 baños | 145 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;El Sendero, Alvaro Casanova La Reina.;27000;CLF;4 dormitorios;4 baños;300 m² útiles;4 dormitorios | 4 baños | 300 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:05;La Reina;casa;Venta De Casa En La Reina. Ideal Para Empresas O R...;12800;CLF;5 dormitorios;2 baños;214 m² útiles;5 dormitorios | 2 baños | 214 m² útiles;La Reina, Francisco De Villagra;
2025-11-29 17:42:05;La Reina;casa;Con Amplio Terreno Y Perfecta Ubicación. La Reina ;20000;CLF;6 dormitorios;4 baños;248 m² útiles;6 dormitorios | 4 baños | 248 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:05;La Reina;casa;Para Remodelar, Oportunidad, La Reina Alta;14500;CLF;4 dormitorios;2 baños;210 m² útiles;4 dormitorios | 2 baños | 210 m² útiles;La Reina, Villa La Reina;
2025-11-29 17:42:05;La Reina;casa;Linda Casa, Fdo Castillo Velasco. La Reina;12000;CLF;4 dormitorios;3 baños;140 m² útiles;4 dormitorios | 3 baños | 140 m² útiles;La Reina;
2025-11-29 17:42:05;La Reina;casa; Venta Casa Remodelada De Un Piso, La Reina;13190;CLF;3 dormitorios;3 baños;200 m² útiles;3 dormitorios | 3 baños | 200 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:42:05;La Reina;casa;La Reina, Venta Amplia Casa Plaza Ossandón.;19997;CLF;6 dormitorios;6 baños;317 m² útiles;6 dormitorios | 6 baños | 317 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:46;La Reina;casa;Amplia Casa En Venta La Reina. Apta Para Proyecto ...;21800;CLF;4 dormitorios;3 baños;240 m² útiles;4 dormitorios | 3 baños | 240 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:42:46;La Reina;casa;Helsby, Venta De Casa Mediterránea , La Reina.;29000;CLF;5 dormitorios;4 baños;324 m² útiles;5 dormitorios | 4 baños | 324 m² útiles;Onofre Jarpa, La Reina Alta, La Reina;
2025-11-29 17:42:46;La Reina;casa;Venta Casa Aislada En Simon Bolivar, La Reina.;14700;CLF;5 dormitorios;3 baños;162 m² útiles;5 dormitorios | 3 baños | 162 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:46;La Reina;casa;Oportunidad. Venta Amplia Casa Familiar, La Reina ...;17600;CLF;5 dormitorios;3 baños;309 m² útiles;5 dormitorios | 3 baños | 309 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:46;La Reina;casa;Casa Con Gran Terreno En La Reina;22161;CLF;4 dormitorios;2 baños;170 m² útiles;4 dormitorios | 2 baños | 170 m² útiles;La Reina, Palmas De Mallorca;
2025-11-29 17:42:46;La Reina;casa;Black Property. Las Perdices, Oportunidad Casa En ...;23000;CLF;4 dormitorios;3 baños;237 m² útiles;4 dormitorios | 3 baños | 237 m² útiles;Santiago, La Reina;
2025-11-29 17:42:46;La Reina;casa;Casa En Venta Principe De Gales, La Reina Alta.;20425;CLF;6 dormitorios;5 baños;405 m² útiles;6 dormitorios | 5 baños | 405 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:46;La Reina;casa;Venta Amplia Casa Estilo Fdo. Castillo Velasco. La...;15677;CLF;5 dormitorios;2 baños;177 m² útiles;5 dormitorios | 2 baños | 177 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:42:46;La Reina;casa;Linda Casa En Pasaje, Patio Con Quincho;11700;CLF;3 dormitorios;3 baños;155 m² útiles;3 dormitorios | 3 baños | 155 m² útiles;Príncipe De Gales, Carlos Ossandón, La Reina;
2025-11-29 17:42:46;La Reina;casa;Acogedora Casa En Venta Para Remodelar En La Reina...;21000;CLF;4 dormitorios;2 baños;217 m² útiles;4 dormitorios | 2 baños | 217 m² útiles;La Reina;
2025-11-29 17:42:46;La Reina;casa;Excelente Terreno De 3000 Mts Aprox En La Reina. I...;80000;CLF;7 dormitorios;5 baños;500 m² útiles;7 dormitorios | 5 baños | 500 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:46;La Reina;casa;La Reina Alta. Venta Casa Para Remodelar Con Gran ...;23000;CLF;4 dormitorios;2 baños;294 m² útiles;4 dormitorios | 2 baños | 294 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:46;La Reina;casa;Venta De Casa En La Reina. Un Piso. Acogedor Patio...;14850;CLF;5 dormitorios;3 baños;135 m² útiles;5 dormitorios | 3 baños | 135 m² útiles;Francisco De Villagra, Francisco De Villagra, La Reina;
2025-11-29 17:42:46;La Reina;casa;Venta Casa Remodelada, La Reina .;25300;CLF;4 dormitorios;4 baños;247 m² útiles;4 dormitorios | 4 baños | 247 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:46;La Reina;casa;Casa Acogedora En La Reina, Cerca Del Country Club;13250;CLF;6 dormitorios;3 baños;280 m² útiles;6 dormitorios | 3 baños | 280 m² útiles;Príncipe De Gales, Carlos Ossandón, La Reina;
2025-11-29 17:42:46;La Reina;casa;Black Property. Excelente Conectividad Venta Casa ...;8075;CLF;4 dormitorios;3 baños;133 m² útiles;4 dormitorios | 3 baños | 133 m² útiles;La Reina, Metro Simón Bolivar;
2025-11-29 17:42:46;La Reina;casa;Venta Casa La Reina, Metro Fernando Castillo Velas...;15650;CLF;4 dormitorios;3 baños;177 m² útiles;4 dormitorios | 3 baños | 177 m² útiles;Santiago, Palmas De Mallorca, La Reina;
2025-11-29 17:42:46;La Reina;casa;Se Vende Hermosa Casa En La Reina, Ideal Para Inversión;13990;CLF;6 dormitorios;3 baños;163 m² útiles;6 dormitorios | 3 baños | 163 m² útiles;Salvador Izquierdo Pte 1944, 7850272 La Reina, Región Metropolitana, Chile, Metro Príncipe De Gales - Country Club, La Reina;
2025-11-29 17:42:46;La Reina;casa;Gran Terreno Loreley / Via Regina ;15490;CLF;5 dormitorios;3 baños;213 m² útiles;5 dormitorios | 3 baños | 213 m² útiles;VIA REGINA / LORELEY, Palmas De Mallorca, La Reina;
2025-11-29 17:42:46;La Reina;casa;Black Property. Vista Panorámica En Condominio. Ca...;22800;CLF;5 dormitorios;3 baños;282 m² útiles;5 dormitorios | 3 baños | 282 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:46;La Reina;casa;Espectacular Casa En Venta De 4 Dorm. En La Reina;25600;CLF;4 dormitorios;5 baños;215 m² útiles;4 dormitorios | 5 baños | 215 m² útiles;ALVARO CASANOVA / MARIA MONVEL, La Reina Alta, La Reina;
2025-11-29 17:42:46;La Reina;casa;Venta De Casa Remodelada En La Reina Central ;17000;CLF;3 dormitorios;3 baños;223 m² útiles;3 dormitorios | 3 baños | 223 m² útiles;La Reina, Metro Príncipe De Gales - Country Club;
2025-11-29 17:42:46;La Reina;casa;Casa Gran Espacio Y Jardin, Sector Con Seguridad .;21700;CLF;5 dormitorios;3 baños;270 m² útiles;5 dormitorios | 3 baños | 270 m² útiles;Valenzuela Puelma , , Santiago, La Reina;
2025-11-29 17:42:46;La Reina;casa;Luminosa En C. Castillo Velasco: Doble Altura Y Áreas Verdes;17490;CLF;4 dormitorios;3 baños;176 m² útiles;4 dormitorios | 3 baños | 176 m² útiles;Carlos Silva Vildósola ,, La Reina Alta, La Reina;
2025-11-29 17:42:46;La Reina;casa;Hermosa Casa Con Jardin En Pasaje;16300;CLF;5 dormitorios;5 baños;171 m² útiles;5 dormitorios | 5 baños | 171 m² útiles;Av. Echeñique ,, Carlos Ossandón, La Reina;
2025-11-29 17:42:46;La Reina;casa;Jardín Formado Y Amplios Espacios, En Condominio;16300;CLF;5 dormitorios;5 baños;171 m² útiles;5 dormitorios | 5 baños | 171 m² útiles;Av. Echeñique ,, Carlos Ossandón, La Reina;
2025-11-29 17:42:46;La Reina;casa;Acogedora Casa En Venta La Reina;6800;CLF;3 dormitorios;2 baños;90 m² útiles;3 dormitorios | 2 baños | 90 m² útiles;La Reina;
2025-11-29 17:42:46;La Reina;casa;Oportunidad Única: Casa En Venta - Entorno Familia...;13490;CLF;4 dormitorios;3 baños;184 m² útiles;4 dormitorios | 3 baños | 184 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:46;La Reina;casa;Acogedora Casa Familiar De Dos Pisos En Excelente ...;12635;CLF;5 dormitorios;3 baños;202 m² útiles;5 dormitorios | 3 baños | 202 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:46;La Reina;casa;En Venta, La Reina Precioso Condominio Familiar;11000;CLF;4 dormitorios;3 baños;220 m² útiles;4 dormitorios | 3 baños | 220 m² útiles;De Santiago, Carlos Ossandón, La Reina;
2025-11-29 17:42:46;La Reina;casa;En Venta Casa En Exclusivo Condominio De La Reina ...;17200;CLF;4 dormitorios;3 baños;199 m² útiles;4 dormitorios | 3 baños | 199 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:46;La Reina;casa;Tu Nuevo Hogar En El Barrio Que Siempre Soñaste. C...;14850;CLF;4 dormitorios;3 baños;192 m² útiles;4 dormitorios | 3 baños | 192 m² útiles;La Reina, Carlos Ossandón;
2025-11-29 17:42:46;La Reina;casa;A Pasos Colegio British,lindo Condominio.;12800;CLF;4 dormitorios;2 baños;140 m² útiles;4 dormitorios | 2 baños | 140 m² útiles;La Reina, La Reina Alta;
2025-11-29 17:42:46;La Reina;casa;Impecable Y Cálida, Cercana Andrée.;13100;CLF;3 dormitorios;3 baños;150 m² útiles;3 dormitorios | 3 baños | 150 m² útiles;Santiago, Carlos Ossandón, La Reina;
2025-11-29 17:42:46;La Reina;casa;Se Vende Cómoda Y Acogedora Casa  En Condominio, L...;15600;CLF;4 dormitorios;3 baños;139 m² útiles;4 dormitorios | 3 baños | 139 m² útiles;La Reina, La Reina Alta;
