fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;2452;CLF;2 dormitorios;1 baño;49 m² útiles;2 dormitorios | 1 baño | 49 m² útiles;Conde Maulde, Metro Ecuador, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Un Ambiente, Pero Con Buenos Espacios;1350;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Conde Del Maule 4175 / Buen Espacio, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;2370;CLF;2 dormitorios;1 baño;43 m² útiles;2 dormitorios | 1 baño | 43 m² útiles;Alameda - Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento A Pasos De Metro San Alberto Hurtado.;1550;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Venta Departamento En Santa Petronila, Estación Central;2174;CLF;2 dormitorios;1 baño;43 m² útiles;2 dormitorios | 1 baño | 43 m² útiles;Santa Petronila, Metro Las Rejas, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1720;CLF;1 dormitorio;1 baño;;1 dormitorio | 1 baño;San Alberto Hurtado Cerca Del Lider, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1500;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;AV ECUADOR/ GENERAL VELASQUEZ/ AV LAS REJAS, Metro Las Rejas, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta Mono Estudio En Estación Central;1790;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;Ecuador 4500, Metro Ecuador, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;2690;CLF;2 dormitorios;2 baños;;2 dormitorios | 2 baños;San Alberto Hurtado Frente Al Lider., San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1720;CLF;1 dormitorio;1 baño;;1 dormitorio | 1 baño;San Alberto Hurtado Cerca Lider, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Se Vende Departamento Estudio;1090;CLF;1 dormitorio;1 baño;17 m² útiles;1 dormitorio | 1 baño | 17 m² útiles;Carlos Pezoa Véliz 143, Estación Central, Metro Ecuador, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta En Nicasio Retamales Con Terraza;1450;CLF;1 dormitorio;1 baño;37 m² útiles;1 dormitorio | 1 baño | 37 m² útiles;Nicasio Retamales 1 - 300, Estación Central, Universidad De Santiago, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;"Estación Central Depto: 1d &#43; 1b &#43; 1e ";1600;CLF;1 dormitorio;1 baño;29 m² útiles;1 dormitorio | 1 baño | 29 m² útiles;Metro Ecuador, Metro Ecuador, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1100;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;ALAMEDA METRO ESTACION PADRE HURTADO, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Liquidación Bancaria Depto Av. Ecuador, Estación Central;1780;CLF;3 dormitorios;1 baño;52 m² útiles;3 dormitorios | 1 baño | 52 m² útiles;Ecuador 5.065, Metro Las Rejas, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1690;CLF;1 dormitorio;1 baño;;1 dormitorio | 1 baño;Concón Cerca Del Lider, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:36;Estación Central;departamento;Studio Con Estacionamiento Oportunidad;38000000;CLP;1 dormitorio;1 baño;20 m² útiles;1 dormitorio | 1 baño | 20 m² útiles;Conde Del Maule 4376, 9170374 Santiago, Estación Central, Región Metropolitana, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta Excelente Para Inversión Metro Ecuador;2490;CLF;2 dormitorios;2 baños;57 m² útiles;2 dormitorios | 2 baños | 57 m² útiles;Conde Del Maule 4521, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Depto. En Venta De 2d/2b, Conde Del Maule, Estacion Central;2750;CLF;2 dormitorios;2 baños;50 m² útiles;2 dormitorios | 2 baños | 50 m² útiles;CONDE DEL MAULE 4521, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Venta Departamento 2 Dormitorios 2 Baños En Estación Central;1700;CLF;2 dormitorios;2 baños;45 m² útiles;2 dormitorios | 2 baños | 45 m² útiles;Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta De 2 Dorm. En Estación Central;1950;CLF;2 dormitorios;1 baño;42 m² útiles;2 dormitorios | 1 baño | 42 m² útiles;Ecuador, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Venta Departamento En Estación Central Las Rejas Con Titán;2400;CLF;3 dormitorios;1 baño;49 m² útiles;3 dormitorios | 1 baño | 49 m² útiles;Pasaje Titán 4880, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En Estación Central;2550;CLF;3 dormitorios;1 baño;49 m² útiles;3 dormitorios | 1 baño | 49 m² útiles;Pje Titán 4880, Santiago, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;"Depto. Bodega&#43;est. Estación Central, Piso 27, Metro Ecua";2490;CLF;2 dormitorios;1 baño;39 m² útiles;2 dormitorios | 1 baño | 39 m² útiles;Bernardo O´Higgins, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;"Moderno 1d&#43;1b Con Cocina Americana A Pasos De La Alameda";1488;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Una Cuadra De La Alameda, Universidad De Santiago, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1650;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;Federico Scotto, Universidad De Santiago, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En Metro Las Rejas;2400;CLF;2 dormitorios;1 baño;40 m² útiles;2 dormitorios | 1 baño | 40 m² útiles;METRO LAS REJAS, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento. En Venta De 1 Dorm. Estación Central;1288;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;Arriero Estay, Universidad De Santiago, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;2550;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Coronel Godoy 0157, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Vive O Invierte Depto. En Venta De 1 Dorm. Estación Central;1288;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;Arriero Estay, Universidad De Santiago, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento 3 Dor 1 B En Excelente Ubicación De E. Central;2500;CLF;3 dormitorios;1 baño;49 m² útiles;3 dormitorios | 1 baño | 49 m² útiles;Pje Titán 4900, 9190798 Estación Central, Región Metropolitana, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Venta Depto 2d 2b 1e 1bo E Central;75000000;CLP;2 dormitorios;2 baños;54 m² útiles;2 dormitorios | 2 baños | 54 m² útiles;Depto 2d 2b 1bo 1Est Toro Mazotte 76 E. Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento 2d 1b Estac. Al Lado Metro Y Terminal Buses Sur;1813;CLF;2 dormitorios;1 baño;40 m² útiles;2 dormitorios | 1 baño | 40 m² útiles;Nicasion Retamales, Universidad De Santiago, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Depto. En Venta 1 Dorm. En Estación Central. ;1690;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;A Pasos De Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En Metro Las Rejas;2200;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;ECUADOR, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Depto. 1d+1b En Estación Central / Metro San Alberto Hurtado;2100;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;A Pasos De Metro San Alberto Hurtado, Entre Concón Y Placilla., San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;2000;CLF;1 dormitorio;1 baño;;1 dormitorio | 1 baño;CORONEL GODOY, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta De 1 Dormitorio En Estación Central;2000;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Coronel Godoy, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En Estación Central;1490;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;ECUADOR, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En La Victoria;1510;CLF;1 dormitorio;1 baño;35 m² útiles;1 dormitorio | 1 baño | 35 m² útiles;CORUÑA / FRANCISCO ZELADA / LA VICTORIA, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En Alameda;1690;CLF;1 dormitorio;1 baño;35 m² útiles;1 dormitorio | 1 baño | 35 m² útiles;ECUADOR / ALAMEDA / VELASQUEZ, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta De 3 Dorm 2baños . En Estación Central;2900;CLF;3 dormitorios;2 baños;67 m² útiles;3 dormitorios | 2 baños | 67 m² útiles;Gerenal Amengual0145, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;"Depto 1d1b A Metro Ecuador; Alta Demanda Y Flujo Asegurado";1700;CLF;1 dormitorio;1 baño;36 m² útiles;1 dormitorio | 1 baño | 36 m² útiles;Metro Ecuador,, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Depto 1d1b A Pasos Metro Ecuador Alta Demanda Y Flujo Asegu;1700;CLF;1 dormitorio;1 baño;36 m² útiles;1 dormitorio | 1 baño | 36 m² útiles;Cerca De Metro Ecuador, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta De 1 Ambiente En Estación Central;980;CLF;1 dormitorio;1 baño;22 m² útiles;1 dormitorio | 1 baño | 22 m² útiles;Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Depto. Con Vista, Terraza Y Renta Activa;2410;CLF;2 dormitorios;2 baños;49 m² útiles;2 dormitorios | 2 baños | 49 m² útiles;Coronel Souper 4200 - 4500, 4438, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Oferta Departamento Con Estacionamiento!;1280;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Toro Mazotte, 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En Estación Central. 2d 2b;1900;CLF;2 dormitorios;2 baños;70 m² útiles;2 dormitorios | 2 baños | 70 m² útiles;Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Promocion Departamento 2hab;2550;CLF;2 dormitorios;2 baños;41 m² útiles;2 dormitorios | 2 baños | 41 m² útiles;Apostol Santiago, 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Oportunidad ! Venta Departamento Condominio 2 D, 1 Baño;1750;CLF;2 dormitorios;1 baño;55 m² útiles;2 dormitorios | 1 baño | 55 m² útiles;Calle Obispo Manuel Umana Salinas 1626, Santiago, Estación Central, Chile, Nogales - San Eugenio, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta Tipo Estudio En Estación Central;2050;CLF;1 dormitorio;1 baño;22 m² útiles;1 dormitorio | 1 baño | 22 m² útiles;Avenida Ecuador 4186. Comuna De Estación Central. Región Metropolitana., San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Remate 2d 2b 1e 1bod!;2550;CLF;2 dormitorios;2 baños;41 m² útiles;2 dormitorios | 2 baños | 41 m² útiles;Apostol Santiago32, 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Depto 1d/1b - Metro San Alberto Hurtado;1800;CLF;1 dormitorio;1 baño;33 m² útiles;1 dormitorio | 1 baño | 33 m² útiles;Porto Seguro, 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;¡vive Comodidad Urbana En Estación Central!;1345;CLF;2 dormitorios;1 baño;39 m² útiles;2 dormitorios | 1 baño | 39 m² útiles;Conde Del Maule, 4200 - 4500, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Venta Para Inversion 1d1b Est. Central La Coruña;1950;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Departamento En Venta En Estación Central 1d 1b;2400;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Oportunidad A Una Cuadra De Metro Ecuador;1400;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;Conde Del Maule, 4500 - 4800, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Depto En Venta En Estación Central (31 M2);63380800;CLP;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;LIB B OHIGGINS, 4800 - 5100, Metro Ecuador, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Venta Inversion 1d1b Coronel Souper Est.central;2090;CLF;1 dormitorio;1 baño;34 m² útiles;1 dormitorio | 1 baño | 34 m² útiles;San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Lindo Departamento Con Gran Conectividad;3100;CLF;2 dormitorios;2 baños;50 m² útiles;2 dormitorios | 2 baños | 50 m² útiles;LINDO DEPARTAMENTO CON GRAN CONECTIVIDAD, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Titan // Estación Metro Las Rejas;2450;CLF;2 dormitorios;1 baño;60 m² útiles;2 dormitorios | 1 baño | 60 m² útiles;Pasaje Titán 4800 - 5100, Santiago, Estación Central, Chile, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;¡tu Hogar Ideal En Estación Central Espera!;2595;CLF;2 dormitorios;2 baños;42 m² útiles;2 dormitorios | 2 baños | 42 m² útiles;PLACILLA 149, 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Oferta Dpto En Venta;1800;CLF;2 dormitorios;1 baño;41 m² útiles;2 dormitorios | 1 baño | 41 m² útiles;OfertaToro Mazote, 0, San Alberto Hurtado, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Avenida Maria Rozas Velasquez // Metro Las Rejas;1500;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Av. María Rozas Velásquez 61, Santiago, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 17:07:58;Estación Central;departamento;Toro Mazotte // Metro San Alberto Hurtado;58000000;CLP;1 dormitorio;1 baño;20 m² útiles;1 dormitorio | 1 baño | 20 m² útiles;Toro Mazotte 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Constantino // Embajador Quintana;69000000;CLP;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Constantino 141, Santiago, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Estación Central;1450;CLF;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Av. Padre Alberto Hurtado 104, Estación Central, Universidad De Santiago, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Ideal Para Inversión!;1350;CLF;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Av. 5 De Abril 5275, Santiago, Estación Central, Villa Francia, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Imperdible Cerca Metro San Alberto Hurtado Alameda Est Cent ;1450;CLF;2 dormitorios;1 baño;46 m² útiles;2 dormitorios | 1 baño | 46 m² útiles;Obispo Javier Vásquez 4082, Santiago, Estación Central, Región Metropolitana, Chile, Universidad De Santiago, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Dpto En Venta En Universidad De Santiago Cod. 1110;1890;CLF;1 dormitorio;1 baño;32 m² útiles;1 dormitorio | 1 baño | 32 m² útiles;Nicasio Retamales 048, Santiago, Estación Central, Chile, Universidad De Santiago, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Depto En Venta De 2 Dorm. 2 Baños*incluye Bodega*;2990;CLF;2 dormitorios;2 baños;53 m² útiles;2 dormitorios | 2 baños | 53 m² útiles;¡¡¡ 53m2 Vista ORIENTE Despejada 2 Dormitorios 2 Baños BODEGA INCLUIDA!!!, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Metro Ecuador;1650;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Conde Del Maule 4642, Santiago, Estación Central, Chile, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Excelente Inversion;72000000;CLP;2 dormitorios;1 baño;40 m² útiles;2 dormitorios | 1 baño | 40 m² útiles;Santa Petronila, 1 - 300, Metro Las Rejas, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Metro Ecuador;3800;CLF;2 dormitorios;2 baños;54 m² útiles;2 dormitorios | 2 baños | 54 m² útiles;Cnel. Souper 4515, Santiago, Estación Central, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Las Rejas Norte;1150;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;LAS REJAS NORTE / ECUADOR, Metro Las Rejas, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Santa Petronila;1400;CLF;1 dormitorio;1 baño;19 m² útiles;1 dormitorio | 1 baño | 19 m² útiles;Sta. Petronila 38, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Metro Ecuador;2250;CLF;2 dormitorios;1 baño;47 m² útiles;2 dormitorios | 1 baño | 47 m² útiles;Conde Del Maule 4577, Estación Central, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Recreo 250, Estación Central  1 Dorm, Venta Sin Comisión;1690;CLF;1 dormitorio;1 baño;31 m² útiles;1 dormitorio | 1 baño | 31 m² útiles;Recreo 250, Santiago, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Hermoso Departamento En Venta , Toro Mazote 2d1b , Codkt;2100;CLF;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Toro Mazotte 150, Santiago, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Venta Depto 1 Dormitorio 1 Baño Estación Central Codkt;1790;CLF;1 dormitorio;1 baño;35 m² útiles;1 dormitorio | 1 baño | 35 m² útiles;Placilla 65, Santiago, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Ecuador / Conde Del Maule;2900;CLF;3 dormitorios;2 baños;65 m² útiles;3 dormitorios | 2 baños | 65 m² útiles;ECUADOR / CONDE DEL MAULE, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Depto En Venta Cercano A Metro San Alberto Hurtado;2000;CLF;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;Av. Alameda Libertador Bernardo O'Higgins 4272, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;A Pasos De Estación De Metro San Alberto Hurtado;2000;CLF;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Coronel Souper 4060, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Ecuador / Conde Del Maule;2500;CLF;2 dormitorios;2 baños;50 m² útiles;2 dormitorios | 2 baños | 50 m² útiles;ECUADOR / CONDE DEL MAULE, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Venta Dpto Studio Purisima / Conde Del Maule;1500;CLF;1 dormitorio;1 baño;26 m² útiles;1 dormitorio | 1 baño | 26 m² útiles;PURISIMA / CONDE DEL MAULE, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Purisima / Conde Del Maule;1650;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;PURISIMA / CONDE DEL MAULE, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Ecuador / Conde Del Maule;2300;CLF;2 dormitorios;1 baño;55 m² útiles;2 dormitorios | 1 baño | 55 m² útiles;ECUADOR / CONDE DEL MAULE, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento Cercano A Metro San Alberto Hurtado;2450;CLF;2 dormitorios;2 baños;52 m² útiles;2 dormitorios | 2 baños | 52 m² útiles;Placilla 046, Santiago, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;A Pasos De Estación De Metro Usach;85000000;CLP;2 dormitorios;1 baño;41 m² útiles;2 dormitorios | 1 baño | 41 m² útiles;Avenida Obispo Manuel Umaña 033, Santiago, Estación Central, Chile, Universidad De Santiago, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Cuadro Verde;2800;CLF;2 dormitorios;2 baños;54 m² útiles;2 dormitorios | 2 baños | 54 m² útiles;CUADRO VERDE / PAJARITOS, Metro Pajaritos, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta En Metro Las Rejas;990;CLF;1 dormitorio;1 baño;27 m² útiles;1 dormitorio | 1 baño | 27 m² útiles;LAS REJAS NORTE / AV ECUADOR, Metro Las Rejas, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Avenida Ecuador / Conde Del Maule;2600;CLF;2 dormitorios;2 baños;50 m² útiles;2 dormitorios | 2 baños | 50 m² útiles;AVENIDA ECUADOR / CONDE DEL MAULE, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Se Vende Depto Dúplex;45000000;CLP;2 dormitorios;1 baño;45 m² útiles;2 dormitorios | 1 baño | 45 m² útiles;Pje. Coyhaique 6066, Santiago, Estación Central, Villa Francia, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Venta Depto. 2 D+ 2 B Conde De Maule - Santiago (5108);2790;CLF;2 dormitorios;2 baños;47 m² útiles;2 dormitorios | 2 baños | 47 m² útiles;Conde De Maule 4470, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento; Tu Departamento Con Conectividad Te Espera ;2812;CLF;3 dormitorios;2 baños;61 m² útiles;3 dormitorios | 2 baños | 61 m² útiles;Carlos Pezoa Veliz, 1 - 300, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento; Moderno Departamento Te Espera ;2812;CLF;3 dormitorios;2 baños;61 m² útiles;3 dormitorios | 2 baños | 61 m² útiles;Carlos Pezoa Veliz, 1 - 300, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Excelente Oportunidad De Inversión;90000000;CLP;3 dormitorios;2 baños;65 m² útiles;3 dormitorios | 2 baños | 65 m² útiles;Coronel Souper, 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Depto. En Venta .: Vivir O Inversión  Tu Decides ;1640;CLF;2 dormitorios;1 baño;41 m² útiles;2 dormitorios | 1 baño | 41 m² útiles;Av. Ecuador, 4500 - 4800, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Inversionistas! 2d/1b Cercano A Metro Ecuador;2650;CLF;2 dormitorios;1 baño;46 m² útiles;2 dormitorios | 1 baño | 46 m² útiles;Ecuador, 1 - 300, Metro Ecuador, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Alameda/toromazott C_756366;2580;CLF;2 dormitorios;1 baño;44 m² útiles;2 dormitorios | 1 baño | 44 m² útiles;San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Hermoso Departamento En Venta, Placilla Estación Central;2800;CLF;2 dormitorios;2 baños;50 m² útiles;2 dormitorios | 2 baños | 50 m² útiles;Placilla 149, Estación Central, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento 2 Dormitorios, 2 Baños Y 1 Estacionamiento;80000000;CLP;2 dormitorios;2 baños;48 m² útiles;2 dormitorios | 2 baños | 48 m² útiles;Av. Víctor Jara 4122, 9170285 Estación Central, Región Metropolitana, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Concón 67, Santiago, Estación Central, Chile;105000000;CLP;3 dormitorios;2 baños;58 m² útiles;3 dormitorios | 2 baños | 58 m² útiles;Concón 67, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;¡moderno Departamento En Estación Central!;2000;CLF;1 dormitorio;1 baño;5 m² útiles;1 dormitorio | 1 baño | 5 m² útiles;MARIA ROZAS VELASQUEZ, 45, Metro Las Rejas, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1550;CLF;1 dormitorio;1 baño;35 m² útiles;1 dormitorio | 1 baño | 35 m² útiles;Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
2025-11-29 17:08:20;Estación Central;departamento;Departamento En Venta De 1 Dorm. En Estación Central;1500;CLF;1 dormitorio;1 baño;45 m² útiles;1 dormitorio | 1 baño | 45 m² útiles;Metro San Alberto Hurtado, San Alberto Hurtado, Estación Central;
