fecha_extraccion;comuna;tipo_propiedad;titulo;precio;moneda;dormitorios;banos;metros_utiles;caracteristicas_raw;ubicacion;url
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 4 Dorm. En Estación Central;4800;CLF;4 dormitorios;3 baños;112 m² útiles;4 dormitorios | 3 baños | 112 m² útiles;Laguna Del Inca / Cuadro Verde, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Av Las Rejas C/ 5 De Abril, 225 Mts, Precio Rebajado;130000000;CLP;4 dormitorios;1 baño;125 m² útiles;4 dormitorios | 1 baño | 125 m² útiles;Las Gardenias 700, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Tradicional Barrio. Metro Las Rejas. Lindo Patio. ;125000000;CLP;3 dormitorios;1 baño;97 m² útiles;3 dormitorios | 1 baño | 97 m² útiles;Los Alerces 1 - 300, Santiago, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Se Vende Casa Aislada En Estación Central Stag.;8116;CLF;4 dormitorios;2 baños;83 m² útiles;4 dormitorios | 2 baños | 83 m² útiles;Vista Hermosa, Estación Central, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Amplia Casa De Dos Pisos Remodelada, Villa Moderna;140000000;CLP;4 dormitorios;1 baño;110 m² útiles;4 dormitorios | 1 baño | 110 m² útiles;Padre Jaime Larraín Hurtado 600 - 900, Santiago, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Excelente Propiedad En Av. Gladys Marín;285000000;CLP;5 dormitorios;3 baños;126 m² útiles;5 dormitorios | 3 baños | 126 m² útiles;Avenida Gladys Marín Millie 6647, Santiago, Estación Central, Chile, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Excelente Casa En Villa España;3150;CLF;3 dormitorios;1 baño;90 m² útiles;3 dormitorios | 1 baño | 90 m² útiles;Pje. Miguel De Cervantes 576, Santiago, Estación Central, Villa Francia, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Oportunidad Venta De Casa Cercana A Metro Padre Hurtado;1920;CLF;4 dormitorios;1 baño;80 m² útiles;4 dormitorios | 1 baño | 80 m² útiles;Padre Vicente Irarrázabal 1018, Estación Central, Región Metropolitana, Chile, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Sector  Las Rejas 130 Millones;130000000;CLP;4 dormitorios;1 baño;110 m² útiles;4 dormitorios | 1 baño | 110 m² útiles;Las Gardenias 882, Santiago, Estación Central, Metro Las Rejas, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 4 Dorm. En Estación Central;3730;CLF;4 dormitorios;2 baños;89 m² útiles;4 dormitorios | 2 baños | 89 m² útiles;AVENIDA PAJARITOS//AVENIDA LAS PARECELAS//METRO LAS REJAS, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Comoda Y En Excelente Estado, Impecable, Llegar Y Habitar;128000000;CLP;4 dormitorios;1 baño;103 m² útiles;4 dormitorios | 1 baño | 103 m² útiles;El Nadi 587, Santiago, Estación Central, Chile, Villa Francia, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta 4d/3b - Manuel Thompson - Placilla;9900;CLF;4 dormitorios;3 baños;206 m² útiles;4 dormitorios | 3 baños | 206 m² útiles;Manuel Thompson 4311, 9160058 Santiago, Estación Central, Región Metropolitana, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Rebajada, Casa Antigua Pareada Iquique 3400 Estación Central;190000000;CLP;9 dormitorios;4 baños;252 m² útiles;9 dormitorios | 4 baños | 252 m² útiles;Iquique 3400, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa De Oportunidad En Venta, Villa España Estación Central;145000000;CLP;5 dormitorios;2 baños;120 m² útiles;5 dormitorios | 2 baños | 120 m² útiles;Pje. Miguel De Cervantes 440, Villa Francia, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En V. España Estacion Central, Amplio Terreno;140000000;CLP;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;Lanceros Del Rey, Estación Central, Villa Francia, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En Estación Central Con Amplio Patio;4433;CLF;6 dormitorios;2 baños;169 m² útiles;6 dormitorios | 2 baños | 169 m² útiles;Los Araucanos 1761, Santiago, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Oportunidad! Casa Remodelada En Pasaje, Cercano Al Metro ;72000000;CLP;2 dormitorios;1 baño;60 m² útiles;2 dormitorios | 1 baño | 60 m² útiles;Ainavillo 600 - 900, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Gestimob Vende Amplia Casa De Un Piso En Pasaje Aulén , Vill;3160;CLF;3 dormitorios;1 baño;70 m² útiles;3 dormitorios | 1 baño | 70 m² útiles;Luis Infantes Cerda, Villa Francia, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Barrio Patrimonial;150000000;CLP;2 dormitorios;1 baño;88 m² útiles;2 dormitorios | 1 baño | 88 m² útiles;El Boldo 131, Estación Central, Región Metropolitana De Santiago 9160000, Chile, Metro Las Rejas, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Residencia De 124 M2 Costa Laguna -;13500;CLF;4 dormitorios;3 baños;124 m² útiles;4 dormitorios | 3 baños | 124 m² útiles;Gladys Marin Millie  Casa B Costa Laguna C, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 4 Dorm. En Estación Central;5478;CLF;4 dormitorios;4 baños;294 m² útiles;4 dormitorios | 4 baños | 294 m² útiles;Las Rejas Sur 1396, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 10 Dorm. En Estación Central;140000000;CLP;10 dormitorios;10 baños;240 m² útiles;10 dormitorios | 10 baños | 240 m² útiles;Padre Vicente Irarrázabal 1586, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 3 Dorm. En Estación Central;84000000;CLP;3 dormitorios;2 baños;130 m² útiles;3 dormitorios | 2 baños | 130 m² útiles;Calle Ferrocarril, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;100% Regularizada Y Sin Deuda. Barrio Residencial;4500;CLF;4 dormitorios;2 baños;141 m² útiles;4 dormitorios | 2 baños | 141 m² útiles;Villa Vista Hermosa, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Buen Estado Con Amplio Terreno Y Estacionamiento.;4574;CLF;3 dormitorios;1 baño;129 m² útiles;3 dormitorios | 1 baño | 129 m² útiles;Sta. Margarita 1800 - 2100, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Ramón Subercaseaux/santa Margarita/alberto Hurtado/av.buzeta;4574;CLF;3 dormitorios;1 baño;129 m² útiles;3 dormitorios | 1 baño | 129 m² útiles;Sta. Margarita 1869, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 18 Dorm. En Estación Central;200000000;CLP;18 dormitorios;18 baños;134 m² útiles;18 dormitorios | 18 baños | 134 m² útiles;Atahualpa Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 2 Dorm. En Estación Central;2100;CLF;2 dormitorios;1 baño;57 m² útiles;2 dormitorios | 1 baño | 57 m² útiles;Guillermo Franke / Capitán Gálvez, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Carlota Carrasco // Estacion De Metro Ecuador;225000000;CLP;6 dormitorios;3 baños;145 m² útiles;6 dormitorios | 3 baños | 145 m² útiles;Carlota Carrasco 1 - 300, Estación Central, Metro Ecuador, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Amplia Casa En Microbarrio Con Gran Galpón!;6600;CLF;5 dormitorios;2 baños;181 m² útiles;5 dormitorios | 2 baños | 181 m² útiles;Victoria, 1 - 300, Metro Las Rejas, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Espectacular! Casa En Venta;285000000;CLP;5 dormitorios;3 baños;172 m² útiles;5 dormitorios | 3 baños | 172 m² útiles;Av. Gladys Marín Millie 6647, Estación Central, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Amplia Casa A Pasos Del Metro Pajaritos, Rebajada!!;5200;CLF;6 dormitorios;3 baños;107 m² útiles;6 dormitorios | 3 baños | 107 m² útiles;Laguna Peñuelas, Santiago, Estación Central, Chile, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Amplia A Pasos Del Metro Pajaritos, Rebajada!!;5200;CLF;6 dormitorios;3 baños;107 m² útiles;6 dormitorios | 3 baños | 107 m² útiles;Laguna Peñuelas, Santiago, Estación Central, Chile, Metro Pajaritos, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Excelente Propiedad En Estacion Central;10165;CLF;;;346 m² útiles;346 m² útiles;Placilla, 1 - 300, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Venta De Casa Con Gran Terreno Solida. Cod. 4521;80000000;CLP;3 dormitorios;1 baño;85 m² útiles;3 dormitorios | 1 baño | 85 m² útiles;Los Pingüinos 4500 - 4800, Santiago, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En Nogales San Eugenio;140000000;CLP;2 dormitorios;2 baños;86 m² útiles;2 dormitorios | 2 baños | 86 m² útiles;Padre Jaime Larraín Hurtado 202, Santiago, Estación Central, Chile, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta En Santa Margarita Estacion Central;4150;CLF;3 dormitorios;1 baño;220 m² útiles;3 dormitorios | 1 baño | 220 m² útiles;Sta. Margarita 1867, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Oportunidad Casa En Venta De 4 Dorm. En Estación Central;115000000;CLP;4 dormitorios;2 baños;100 m² útiles;4 dormitorios | 2 baños | 100 m² útiles;El Belloto Con Las Sophoras, Universidad De Santiago, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta. Calle Ruiz Tagle, Estación Central.;87000000;CLP;2 dormitorios;1 baño;82 m² útiles;2 dormitorios | 1 baño | 82 m² útiles;Calle Ruiz Tagle. Estación Central. A Solo Minutos Del Metro San Alberto Hurtado., Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 3 Dorm. En Estación Central;117500000;CLP;3 dormitorios;1 baño;100 m² útiles;3 dormitorios | 1 baño | 100 m² útiles;Av 5 De Abril Con General Amengual, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Uno Poniente Id: 155880;102000000;CLP;4 dormitorios;2 baños;112 m² útiles;4 dormitorios | 2 baños | 112 m² útiles;Uno Poniente, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Ramón Rivas Id: 124852;145000000;CLP;3 dormitorios;1 baño;100 m² útiles;3 dormitorios | 1 baño | 100 m² útiles;Ramón Rivas, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Padre Jaime Larraín Hurtado Id: 85520;150000000;CLP;2 dormitorios;2 baños;105 m² útiles;2 dormitorios | 2 baños | 105 m² útiles;Padre Jaime Larraín Hurtado, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Avenida Buzeta Id: 137059;130000000;CLP;2 dormitorios;2 baños;100 m² útiles;2 dormitorios | 2 baños | 100 m² útiles;Avenida Buzeta, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Quemchi Id: 156008;180000000;CLP;4 dormitorios;2 baños;120 m² útiles;4 dormitorios | 2 baños | 120 m² útiles;Quemchi, Villa Francia, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa Placilla Id: 161167;190000000;CLP;5 dormitorios;2 baños;192 m² útiles;5 dormitorios | 2 baños | 192 m² útiles;Placilla, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Casa En Venta De 9 Dorm. En Estación Central;110000000;CLP;9 dormitorios;2 baños;180 m² útiles;9 dormitorios | 2 baños | 180 m² útiles;En Venta Casa De 1 Piso En Población Los Nogales, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:18;Estación Central;casa;Venta De Casa Remodelada Barrio Estacion Central;7450;CLF;5 dormitorios;2 baños;170 m² útiles;5 dormitorios | 2 baños | 170 m² útiles;Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Vendo Casa Oportunidad, Buena Ubicación En Plena Avenida.;3049;CLF;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;Vendo Casa Habitación, Compacta Y Muy Acogedora., Metro Pajaritos, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Metro Las Rejas;140000000;CLP;6 dormitorios;3 baños;166 m² útiles;6 dormitorios | 3 baños | 166 m² útiles;Los Alerces 313, 9.1902e+06 - 9.1905e+06 Santiago, Estación Central, Región Metropolitana, Chile, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Hermosa Casa 3d 1b 1e Valentín Martínez, Estación Central;150000000;CLP;3 dormitorios;1 baño;150 m² útiles;3 dormitorios | 1 baño | 150 m² útiles;Hermosa Casa 3D 1B 1E Valentín Martínez, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Venta Casa 3d3b Estacion Central;130000000;CLP;3 dormitorios;3 baños;134 m² totales;3 dormitorios | 3 baños | 134 m² totales;CALLE LOS ALERCES, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa 3 Dormitorios 1 Baño, Sevilla Estación Central;140000000;CLP;3 dormitorios;1 baño;115 m² útiles;3 dormitorios | 1 baño | 115 m² útiles;Sevilla 462, Estación Central, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Nogales San Eugenio Estación Central;130000000;CLP;2 dormitorios;2 baños;100 m² útiles;2 dormitorios | 2 baños | 100 m² útiles;MUY BIEN TENIDA, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 8 Dorm. En Estación Central;3800;CLF;8 dormitorios;3 baños;119 m² útiles;8 dormitorios | 3 baños | 119 m² útiles;Los Gladiolos, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Se Vende Amplia Casa Estacion Central;140000000;CLP;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Yelcho 5659, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Venta De Casa En Jotabeche, 340 Mts Totales, Potencial Para;5423;CLF;4 dormitorios;2 baños;122 m² útiles;4 dormitorios | 2 baños | 122 m² útiles;Jotabeche / Arica, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Se Vende Propiedad Estacion Central;8800;CLF;10 dormitorios;2 baños;219 m² útiles;10 dormitorios | 2 baños | 219 m² útiles;Buzo Sobenes 4242, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa Usada En Venta Estacion Central Con 6 D 2 B Al Contado;72000000;CLP;6 dormitorios;2 baños;75 m² útiles;6 dormitorios | 2 baños | 75 m² útiles;Av. Libertador Bernardo O'Higgins 3523, Universidad De Santiago, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Tu Próximo Hogar Te Espera, Imagina Tardes De Verano Bajo L;5553;CLF;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;Toro Mazote 5, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Nicasio Retamales Piso 9 - Opcional Estacionamiento;1550;CLF;1 dormitorio;1 baño;30 m² útiles;1 dormitorio | 1 baño | 30 m² útiles;Nicasio Retamales 115, Santiago, Estación Central, Chile, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa Venta Estación Central ;100000000;CLP;3 dormitorios;1 baño;162 m² totales;3 dormitorios | 1 baño | 162 m² totales;Chapo 5933, Estación Central, Chile, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Oportunidad Única  Terreno De 284 M² En Zona Estratégica ;255000000;CLP;4 dormitorios;2 baños;271 m² útiles;4 dormitorios | 2 baños | 271 m² útiles;Nicasio Retamales, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Venta Casa Grande En Estación Central;4953;CLF;2 dormitorios;1 baño;10.713 m² útiles;2 dormitorios | 1 baño | 10.713 m² útiles;Francisco Zelada 122, Santiago, Estación Central, Chile, Metro Ecuador, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta, 202 Mts2 Terreno,  Estación Central $135 Mill;135000000;CLP;3 dormitorios;1 baño;78 m² útiles;3 dormitorios | 1 baño | 78 m² útiles;SOLNA, Metro Pajaritos, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Se Vende Casa En Metro Las Rejas;104000000;CLP;2 dormitorios;1 baño;90 m² totales;2 dormitorios | 1 baño | 90 m² totales;Pablo Neruda, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;"Se Vende Casa Esquina Estacion Central &quot;oportunidad Reb";80000000;CLP;3 dormitorios;1 baño;60 m² útiles;3 dormitorios | 1 baño | 60 m² útiles;Llancahue 802, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Vendo Casa Amplia 8 Dorm, 1 Galpon Y 1 Estc/estación Central;189000000;CLP;8 dormitorios;3 baños;325 m² útiles;8 dormitorios | 3 baños | 325 m² útiles;Vendo Casa 325 M2 De 5 Dorm Con Galpon/taller/Metro San Alberto Hurtado, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Pasaje Luis Morales, Estación Central;153000000;CLP;5 dormitorios;2 baños;75 m² útiles;5 dormitorios | 2 baños | 75 m² útiles;PASAJE LUIS MORALES, ESTACIÓN CENTRAL, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 2 Dorm. En Estación Central;119000000;CLP;2 dormitorios;2 baños;103 m² útiles;2 dormitorios | 2 baños | 103 m² útiles;Compu, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 3 Dorm. En Estación Central;150000000;CLP;3 dormitorios;2 baños;60 m² útiles;3 dormitorios | 2 baños | 60 m² útiles;Cercana A Metro Las Rejas, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Estación Central;125000000;CLP;3 dormitorios;1 baño;51 m² útiles;3 dormitorios | 1 baño | 51 m² útiles;San Jorge 275, Estación Central, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Oportunidad En Estación Central  180 M² Totales;169000000;CLP;3 dormitorios;1 baño;180 m² útiles;3 dormitorios | 1 baño | 180 m² útiles;LAS REJAS, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Calle Concón, Estación Central ;130000000;CLP;4 dormitorios;1 baño;151 m² útiles;4 dormitorios | 1 baño | 151 m² útiles;CALLE CONCÓN, ESTACIÓN CENTRAL, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 3 Dorm 1 Baño En Estación Central;128000000;CLP;3 dormitorios;1 baño;123 m² útiles;3 dormitorios | 1 baño | 123 m² útiles;Terminal De Buses, Universidad De Santiago, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 2 Dormitorios En Estación Central;110000000;CLP;2 dormitorios;1 baño;75 m² útiles;2 dormitorios | 1 baño | 75 m² útiles;Metro Las Rejas, Metro Las Rejas, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Estación Central;7000;CLF;3 dormitorios;2 baños;160 m² útiles;3 dormitorios | 2 baños | 160 m² útiles;Avda. Pajaritos/Avda. Las Torres, Metro Pajaritos, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Estación Central;3990;CLF;4 dormitorios;3 baños;98 m² útiles;4 dormitorios | 3 baños | 98 m² útiles;General Amengual, Santiago, Estación Central, Chile, Metro Ecuador, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta En Estación Central;3100;CLF;5 dormitorios;3 baños;110 m² útiles;5 dormitorios | 3 baños | 110 m² útiles;Pedro Aguirre Cerda Con Obispo Manuel Umana, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 6 Dorm. En Estación Central;93000000;CLP;6 dormitorios;1 baño;72 m² útiles;6 dormitorios | 1 baño | 72 m² útiles;Tacna 3680, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 5 Dorm. En Estación Central;3290;CLF;5 dormitorios;1 baño;;5 dormitorios | 1 baño;Escorial Villa España, Estacion Central, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa Jardin Infantil Estac Central Sin Pago Comision;160000000;CLP;3 dormitorios;3 baños;170 m² útiles;3 dormitorios | 3 baños | 170 m² útiles;5 De Abril, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Vendo Casa 4d 1b 3e En El Estero, Estación Central;115000000;CLP;4 dormitorios;1 baño;126 m² útiles;4 dormitorios | 1 baño | 126 m² útiles;Sta Corina/El Estero/Los Valles, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Acogedora Casa De 3 Dormitorios En Zona Céntrica;3000;CLF;3 dormitorios;1 baño;43 m² útiles;3 dormitorios | 1 baño | 43 m² útiles;Taitao Y Palema, Villa Robert Keneddy, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Increíble Casa En Barrio Residencial De Estación Central;280000000;CLP;4 dormitorios;4 baños;136 m² útiles;4 dormitorios | 4 baños | 136 m² útiles;LA MEJOR OPCION DE COMPRA EN ESTACION CENTRAL - HERMOSA CASA RECIEN REMODELADA, Metro Pajaritos, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Hermosa Y Amplia Casa 2 Pisos En Excelente Ubicación;200000000;CLP;3 dormitorios;2 baños;160 m² útiles;3 dormitorios | 2 baños | 160 m² útiles;-, Metro Ecuador, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Mira Aqui Casa Rebajada Pide Visita;140000000;CLP;3 dormitorios;1 baño;85 m² útiles;3 dormitorios | 1 baño | 85 m² útiles;VILLA ESPAÑA, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa En Venta De 3 Dorm. En Santiago;179000000;CLP;3 dormitorios;1 baño;124 m² útiles;3 dormitorios | 1 baño | 124 m² útiles;CONSTANTINO / PORTO SEGURO / PARAGUAY, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;¡tu Hogar Ideal En Estación Central!;129000000;CLP;3 dormitorios;1 baño;91 m² útiles;3 dormitorios | 1 baño | 91 m² útiles;PADRE JAIME LARRAÍN HURTADO, VILLA ALESSANDRI, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Espaciosa Casa En Estación Central Para Inversión ;375000000;CLP;3 dormitorios;2 baños;120 m² útiles;3 dormitorios | 2 baños | 120 m² útiles;VICTORIA, Metro Ecuador, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Casa 2 Piso Con Local Quinta Normal, 400 M²,8 Dorm 2baños;220000000;CLP;;2 baños;400 m² útiles;2 baños | 400 m² útiles;RADAL CON BUSO ERNER, Metro Ecuador, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;En Venta Casa De Dos Pisos, Pasaje Cerrado.;140000000;CLP;3 dormitorios;2 baños;119 m² útiles;3 dormitorios | 2 baños | 119 m² útiles;AV LAS TORRES, Metro Pajaritos, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Vende Casa 4 Dormitorios Comuna Estacion Central;100000000;CLP;4 dormitorios;1 baño;100 m² útiles;4 dormitorios | 1 baño | 100 m² útiles;COCHAMÓ, LAS REJAS SUR, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;Se Vende Amplia Casa En Estación Central;110000000;CLP;3 dormitorios;1 baño;120 m² útiles;3 dormitorios | 1 baño | 120 m² útiles;SE VENDE AMPLIA CASA EN ESTACIÓN CENTRAL, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;¡tu Hogar En Estación Central, Amplia Y Luminosa!;85000000;CLP;3 dormitorios;2 baños;98 m² útiles;3 dormitorios | 2 baños | 98 m² útiles;LAS VALLAS, Villa Francia, Estación Central;
2025-11-29 18:02:36;Estación Central;casa;350mts. Oportunidad Negocio, Amplia Casa;250000000;CLP;3 dormitorios;1 baño;60 m² útiles;3 dormitorios | 1 baño | 60 m² útiles;AMPLIA CASA, EN 350MTS, METRO ECUADOR, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Vende Casa 5d-2b Las Luciernagas;4289;CLF;5 dormitorios;2 baños;136 m² útiles;5 dormitorios | 2 baños | 136 m² útiles;LAS LUCIERNAGAS ENTRE JOSE CARDJIN Y OCTAVIO VASQUEZ, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Casa En Venta 4d, 1b, 3e, Metro Las Rejas.;3153;CLF;3 dormitorios;1 baño;58 m² útiles;3 dormitorios | 1 baño | 58 m² útiles;CASA EN VENTA 4D, 1B, 3E, METRO LAS REJAS., Villa Francia, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Casa Para Remodelar O Para Local Comercial A Pasos Del Metro;150000000;CLP;4 dormitorios;2 baños;120 m² útiles;4 dormitorios | 2 baños | 120 m² útiles;CASA PARA REMODELAR O PARA LOCAL COMERCIAL A PASOS DEL METRO, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Casa En Venta En Estación Central;198000000;CLP;7 dormitorios;2 baños;148 m² útiles;7 dormitorios | 2 baños | 148 m² útiles;FERNANDO YUNGUE, Nogales - San Eugenio, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Concón A Pasos De Alameda;5900;CLF;2 dormitorios;2 baños;109 m² útiles;2 dormitorios | 2 baños | 109 m² útiles;CONCÓN, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;5 De Abril;10100;CLF;8 dormitorios;4 baños;116 m² útiles;8 dormitorios | 4 baños | 116 m² útiles;5 DE ABRIL 4351, San Alberto Hurtado, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Excelente Oportunidad Casa Esquina - 255 Mt2;150000000;CLP;10 dormitorios;4 baños;255 m² útiles;10 dormitorios | 4 baños | 255 m² útiles;ABTAO / LA CORUÑA, Metro Ecuador, Estación Central;
2025-11-29 18:02:45;Estación Central;casa;Se Vende Acogedora  Casa  En Calle Tortel Estación Central;79000000;CLP;3 dormitorios;1 baño;65 m² útiles;3 dormitorios | 1 baño | 65 m² útiles;TORTEL CON AYSEN ESTACION CENTRAL, Villa Francia, Estación Central;
