Unnamed: 0,id,link,titulo,precio,direction,superficie_total,superficie_util,superficie_terraza,ambientes,dormitorios,banos,estacionamientos,cant_max_habitantes,bodegas,gastos_comunes,orientacion,tipo_departamento,cantidad_pisos,departamentos_piso,numero_piso_unidad,codigo,fecha,published_time,latitude,longitude,comuna_left,published,divisa,region,grid_id,x_utm,y_utm,comuna_right,zona_utm,crs_epsg,fecha_creacion,procesado,dist_educacion_basica_m,dist_educacion_superior_m,dist_educacion_parvularia_m,dist_salud_m,dist_salud_clinicas_m,dist_transporte_metro_m,dist_transporte_carga_m,dist_seguridad_pdi_m,dist_seguridad_cuarteles_m,dist_seguridad_bomberos_m,dist_areas_verdes_m,dist_ocio_m,dist_turismo_m,dist_servicios_publicos_m,dist_servicios_sernam_m,dist_comercio_m,dist_puntos_interes_m,dist_educacion_min_m,dist_salud_min_m,dist_seguridad_min_m,dist_transporte_min_m,distancias_calculadas,fecha_distancias,dens_educacion_300m_km2,dens_educacion_600m_km2,dens_educacion_1000m_km2,dens_salud_300m_km2,dens_salud_600m_km2,dens_salud_1000m_km2,dens_comercio_300m_km2,dens_comercio_600m_km2,dens_comercio_1000m_km2,dens_seguridad_300m_km2,dens_seguridad_600m_km2,dens_seguridad_1000m_km2,dens_transporte_300m_km2,dens_transporte_600m_km2,dens_transporte_1000m_km2,dens_recreacion_300m_km2,dens_recreacion_600m_km2,dens_recreacion_1000m_km2,dens_total_300m_km2,dens_total_600m_km2,dens_total_1000m_km2,diversidad_servicios_300m,diversidad_servicios_600m,diversidad_servicios_1000m,dens_norm_educacion_300m_km2,dens_norm_educacion_600m_km2,dens_norm_educacion_1000m_km2,dens_norm_salud_300m_km2,dens_norm_salud_600m_km2,dens_norm_salud_1000m_km2,dens_norm_comercio_300m_km2,dens_norm_comercio_600m_km2,dens_norm_comercio_1000m_km2,dens_norm_seguridad_300m_km2,dens_norm_seguridad_600m_km2,dens_norm_seguridad_1000m_km2,dens_norm_transporte_300m_km2,dens_norm_transporte_600m_km2,dens_norm_transporte_1000m_km2,dens_norm_recreacion_300m_km2,dens_norm_recreacion_600m_km2,dens_norm_recreacion_1000m_km2,dens_norm_total_300m_km2,dens_norm_total_600m_km2,dens_norm_total_1000m_km2,div_norm_servicios_300m,div_norm_servicios_600m,div_norm_servicios_1000m,densidades_calculadas,fecha_densidades,dist_to_grid,acc_educacion,acc_salud,acc_transporte,acc_entorno,acc_seguridad,acc_comercial,idx_vida_urbana,idx_calidad_vida,idx_habitabilidad_global,precio_m2,score_valor,score_espacio,score_habitabilidad,score_accesibilidad,satisfaccion_compuesta
291,292,https://www.portalinmobiliario.com/mlc-1297449097-edificio-radal-vista-oriente-piso-13-_jm#position=45&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio radal- vista oriente piso 13,440000.0,"radal 1 - 300, metro ecuador, estación central",5196.0,49.0,289.0,3,2,2,1.0,4,1.0,95000.0,,,29,11,13,214452,2023-02-11 00:00:00.000000,publicado hace 14 días por assetplan chile,-33.455372,-70.701378,Estación central,2023-01-29 17:56:38.671045,pesos,Rm (metropolitana),GRID_0022_0024,341799.8451130898,6296891.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,191.29621230255395,209.47951982521644,191.29515138427783,1461.3094969905435,124.68770118373698,1835.0795968014077,2636.078123695073,962.4481672131292,1034.7912019200448,5221.646427933566,85.14592339723471,357.8151304033116,1498.2961727286809,1159.6679728420595,658.4377662919818,1254.391229115584,978.4027785986624,191.29515138427783,124.68770118373698,962.4481672131292,1835.0795968014077,True,2025-10-10 11:54:16,21.25478591121677,18.597937672303644,14.66580227873118,7.084928637072259,1.7712321592670135,0.6376435773361383,0.0,0.0,0.3188217886680691,0.0,0.0,0.3188217886680691,0.0,0.0,0.0,35.42464318536129,34.539027105706765,27.73749561412201,63.76435773365033,54.908196937277424,43.67858504752547,3.0,3.0,5.0,1.1111111111111112,1.4685314685314683,2.0444444444444443,1.5384615384615383,0.6896551724137931,0.5128205128205129,0.0,0.0,0.0323624595469255,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,3.0303030303030303,4.193548387096774,4.833333333333333,1.651376146788991,2.48,2.3992994746059546,5.0,5.0,8.333333333333334,True,2025-10-10 11:55:26,87.98613215410528,6.357858405751454,6.862908184417434,0.6596816127943699,6.089421898165341,4.134568843132935,0.6549567223584432,4.850425279330721,3.87262642891355,4.459305739163852,8979.591836734693,4.553571428571429,0.9957627118644067,4.459305739163852,4.62681606765442,3.8283789062243496
292,293,https://www.portalinmobiliario.com/mlc-1289112629-edificio-conde-del-maule-vista-norte-piso-13-_jm#position=46&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio conde del maule- vista norte piso 13,290000.0,"conde del maule 3900 - 4200, san alberto hurtado, estación central",3854.0,35.0,272.0,2,1,1,,2,,60000.0,,,30,13,13,327901,2023-02-11 00:00:00.000000,publicado hace 23 días por assetplan chile,-33.453098,-70.692764,Estación central,2023-01-20 17:56:38.671050,pesos,Rm (metropolitana),GRID_0024_0028,342599.8451130898,6297291.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,334.1721193479337,404.1150985332226,270.7694030786707,640.9231093824933,830.1529109864526,946.2624417855563,1895.1625925309047,1622.6301442689742,147.87300211642378,4327.443505256569,249.76403952796676,219.8098345776924,681.6793955483489,397.3186165472467,1434.3099263812896,468.8919156919435,347.0297111457944,270.7694030786707,640.9231093824933,147.87300211642378,946.2624417855563,True,2025-10-10 11:54:16,3.5424643185361293,15.055473353769615,17.216376588075732,0.0,0.0,0.6376435773361383,0.0,3.5424643185340274,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.3188217886680691,0.0,0.0,0.0,14.169857274144515,19.48355375193715,23.911634150105183,21.25478591121677,38.9671075038743,45.27269399086582,3.0,4.0,5.0,0.1851851851851852,1.188811188811189,2.4,0.0,0.0,0.5128205128205129,0.0,0.2127659574468085,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.2121212121212124,2.365591397849462,4.166666666666666,0.5504587155963303,1.76,2.486865148861646,5.0,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,117.51100504919012,6.150601191830071,5.658358898620336,4.214950232857775,4.357240408420773,6.089549239365028,2.877281132622903,5.373008986854488,4.4329452749646885,4.996983502098568,8285.714285714286,6.607142857142857,1.440677966101695,4.996983502098568,5.341303441102728,4.837634189213312
293,294,https://www.portalinmobiliario.com/mlc-1286425779-edificio-cnel-souper-vista-norponiente-piso-8-_jm#position=47&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio cnel. souper- vista norponiente piso 8,375000.0,"cnel. souper 4200 - 4500, san alberto hurtado, estación central",4537.0,43.0,237.0,3,2,2,,4,,60000.0,,,17,13,8,456694,2023-02-11 00:00:00.000000,publicado hace 26 días por assetplan chile,-33.458344,-70.695404,Estación central,2023-01-17 17:56:38.671055,pesos,Rm (metropolitana),GRID_0021_0027,342399.8451130898,6296691.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,220.5587836707843,182.01374898782876,220.5587836707843,966.5181736207162,510.3530469704106,1414.1279886795508,2038.979135420964,1023.6219013813692,768.8133131613977,4785.496182018312,259.28052355761014,285.65115331279065,996.0381729635824,673.2478236394901,907.981047071444,762.643099552113,415.6987839005295,182.01374898782876,510.3530469704106,768.8133131613977,1414.1279886795508,True,2025-10-10 11:54:16,24.797250229752905,15.941089433403125,15.941089433403455,0.0,0.8856160796335069,0.9564653660042074,0.0,0.8856160796335069,2.231752520676484,0.0,0.0,0.3188217886680691,0.0,0.0,0.0,17.712321592680645,22.14040199083767,24.868099516109396,42.50957182243355,39.85272358350781,44.31622862486161,2.0,4.0,5.0,1.2962962962962965,1.2587412587412588,2.2222222222222223,0.0,0.3448275862068966,0.7692307692307693,0.0,0.0531914893617021,0.226537216828479,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,1.5151515151515151,2.6881720430107525,4.333333333333334,1.1009174311926606,1.8,2.434325744308232,3.333333333333333,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,86.09703308472086,6.285080004711109,6.039945454504939,2.3434880452817968,4.461173139787707,4.5992924928570895,1.9981999614780532,5.004548596799847,3.7637169922156257,4.5082159549661585,8720.93023255814,5.7142857142857135,0.8686440677966102,4.5082159549661585,4.889504501499282,4.21838021463474
294,295,https://www.portalinmobiliario.com/mlc-1173275514-edificio-conecta-despouy-vista-sur-piso-11-_jm#position=48&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio conecta despouy- vista sur piso 11,350000.0,"gastón despouy 8740, metro la cisterna, la cisterna",4408.0,40.0,347.0,3,2,1,,3,,73000.0,,,15,19,11,438311,2023-02-11 00:00:00.000000,publicado hace 2 meses por assetplan,-33.536575,-70.663132,La cisterna,2022-12-12 17:56:38.671060,pesos,Rm (metropolitana),GRID_0003_0031,343199.8451130898,6293091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,62.41134013269614,3152.470220948353,62.41134013269614,2855.616190698144,3956.226958402662,3018.9185866291778,2058.697650779339,2278.555860337899,1177.360022359458,6890.439221270014,99.66238861279068,293.08322535028776,2795.4076943231903,4006.939461900549,3554.2960675428226,1870.9517818572456,2223.200096782642,62.41134013269614,2855.616190698144,1177.360022359458,2058.697650779339,True,2025-10-10 11:54:16,7.084928637072259,1.7712321592670135,1.2752871546722766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.627392955608387,8.856160796335068,5.101148618689106,17.712321592680645,10.62739295560208,6.376435773361383,2.0,2.0,2.0,0.3703703703703704,0.1398601398601398,0.1777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,1.075268817204301,0.888888888888889,0.4587155963302752,0.48,0.3502626970227671,3.333333333333333,3.333333333333333,3.333333333333333,True,2025-10-10 11:55:26,5629.822735906755,5.9810504477848205,0.33689555503766455,0.0,4.956233511481502,3.1743359463373,0.0,1.929073356350512,2.934794188493791,2.3313616892078235,8750.0,6.1607142857142865,0.8050847457627118,2.3313616892078235,2.1059820009408283,3.1298361418173406
295,296,https://www.portalinmobiliario.com/mlc-1291205768-edificio-apostol-santiago-vista-oriente-piso-18-_jm#position=49&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio apóstol santiago- vista oriente piso 18,330000.0,"apóstol santiago 1 - 300, san alberto hurtado, estación central",3479.0,32.0,245.0,2,1,1,,2,1.0,50000.0,,,26,17,18,441815,2023-02-11 00:00:00.000000,publicado hace 21 días por assetplan chile,-33.451164,-70.692886,Estación central,2023-01-22 17:56:38.671089,pesos,Rm (metropolitana),GRID_0025_0028,342599.8451130898,6297491.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,180.511577913733,331.8094543834838,180.511577913733,702.7778841188061,955.6519353650266,906.0269955509524,1921.546960908928,1793.4093479402868,138.11615090506976,4246.288630926287,301.8589423738571,227.1174146297796,742.7955055941035,527.6349456593647,1583.666837078508,564.9786044514512,149.5417426676487,180.511577913733,702.7778841188061,138.11615090506976,906.0269955509524,True,2025-10-10 11:54:16,21.25478591121677,13.284241194502602,16.259911222071526,0.0,0.0,0.6376435773361383,3.5424643185361293,2.6568482389005204,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.3188217886680691,0.0,0.0,0.0,10.627392955608387,25.6828663093717,21.99870341809677,38.967107503897424,42.50957182240833,42.40329789285319,4.0,4.0,5.0,1.1111111111111112,1.048951048951049,2.2666666666666666,0.0,0.0,0.5128205128205129,0.0961538461538461,0.1595744680851063,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,3.118279569892473,3.8333333333333335,1.0091743119266057,1.92,2.3292469352014007,6.666666666666666,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,97.13917087663776,6.202966526083939,5.5140310909022725,4.3758920177961915,3.9452507426761687,6.112965682272277,2.5891350689805273,5.379269999524948,4.188730522446309,4.903054208693492,10312.5,1.09375,1.3135593220338984,4.903054208693492,5.364296544927467,3.1346124360003205
296,297,https://www.portalinmobiliario.com/mlc-1282129721-edificio-av-padre-alberto-hurtado-vista-norte-piso-27-_jm#position=50&search_layout=stack&type=item&tracking_id=22cbac8e-6f0f-4e17-80bd-fcec118cf371,edificio av. padre alberto hurtado- vista norte piso 27,395000.0,"av. padre alberto hurtado 1 - 300, san alberto hurtado, estación central",50.0,50.0,0.0,3,2,2,,4,1.0,45000.0,,,30,16,27,436560,2023-02-11 00:00:00.000000,publicado hace 30 días por assetplan chile,-33.454575,-70.691063,Estación central,2023-01-13 17:56:38.671096,pesos,Rm (metropolitana),GRID_0023_0029,342799.8451130898,6297091.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,256.5346386505026,360.73112225300537,256.5346386505026,441.5316469722093,928.1058209579444,853.9192100945893,1657.773024518884,1588.867948080042,322.2116594290312,4239.783189088372,10.207846556065393,154.02225712713002,478.58969417147233,142.53183072898335,1458.4366987310295,235.5068130327421,228.14318334775743,256.5346386505026,441.5316469722093,322.2116594290312,853.9192100945893,True,2025-10-10 11:54:16,10.627392955608387,19.48355375193715,15.622267644735388,0.0,0.8856160796335069,0.6376435773361383,7.084928637072259,6.199312557434548,3.5070396753487603,0.0,0.8856160796335069,0.3188217886680691,0.0,0.0,0.0,21.25478591121677,16.82670551303663,21.04223805209256,38.967107503897424,44.28080398167535,41.12801073818092,3.0,5.0,5.0,0.5555555555555556,1.5384615384615383,2.1777777777777776,0.0,0.3448275862068966,0.5128205128205129,0.1923076923076923,0.3723404255319149,0.3559870550161812,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.8181818181818183,2.043010752688172,3.6666666666666665,1.0091743119266057,2.0000000000000004,2.259194395796848,5.0,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,63.04835272176999,6.307543049004012,6.123605644244332,4.584323159621643,5.858051676310582,5.671136461814769,3.595386087231837,5.717002120285429,5.123177435238215,5.479472246266543,7900.0,7.857142857142857,1.0169491525423728,5.479472246266543,5.671823950956662,5.338739151722627
297,298,https://www.portalinmobiliario.com/mlc-1289886031-edificio-toro-mazote-vista-norte-piso-31-_jm#position=1&search_layout=stack&type=item&tracking_id=f4407bbc-8bcc-41ee-be9c-dac22d85fe3f,edificio toro mazote- vista norte piso 31,245000.0,"toro mazote 1 - 300, san alberto hurtado, estación central",205.0,20.0,0.0,1,0,1,,2,,30000.0,,,31,25,31,459775,2023-02-11 00:00:00.000000,publicado hace 22 días por assetplan chile,-33.455994,-70.691406,Estación central,2023-01-21 17:56:38.671101,pesos,Rm (metropolitana),GRID_0022_0029,342799.8451130898,6296891.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,57.68237968234774,479.41017820150734,57.68237968234774,521.3788191056566,892.8962139847947,981.6851376258304,1636.7048003944951,1449.5215942671673,516.3435940205919,4339.534726733937,198.6736584986808,353.6197223272192,549.5359228944965,244.49697328395075,1355.094800469369,323.7369823699972,34.87470588222023,57.68237968234774,521.3788191056566,516.3435940205919,981.6851376258304,True,2025-10-10 11:54:16,7.084928637072259,15.055473353769615,15.941089433403455,0.0,0.8856160796335069,0.6376435773361383,3.5424643185361293,5.313696477801041,3.8258614640168296,0.0,0.8856160796335069,0.3188217886680691,0.0,0.0,0.0,14.169857274144515,10.62739295560208,19.448129108752216,24.797250229752905,32.76779494643976,40.17154537217671,3.0,5.0,5.0,0.3703703703703704,1.188811188811189,2.2222222222222223,0.0,0.3448275862068966,0.5128205128205129,0.0961538461538461,0.3191489361702127,0.3883495145631068,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,1.2121212121212124,1.290322580645161,3.3888888888888893,0.6422018348623854,1.48,2.206654991243433,5.0,8.333333333333334,8.333333333333334,True,2025-10-10 11:55:26,11.897108367513656,6.406305619905659,5.937295575932954,4.073259449496678,4.612692313567202,5.205219818795024,3.3281907420488017,5.518787751193883,4.405100093680029,5.0733126881883415,12250.0,0.08928571428571397,0.8050847457627118,5.0733126881883415,5.47228688177843,2.804253846250445
298,299,https://www.portalinmobiliario.com/mlc-1294491591-edificio-apostol-santiago-vista-oriente-piso-23-_jm#position=2&search_layout=stack&type=item&tracking_id=f4407bbc-8bcc-41ee-be9c-dac22d85fe3f,edificio apóstol santiago- vista oriente piso 23,305000.0,"apóstol santiago 1 - 300, san alberto hurtado, estación central",3475.0,32.0,254.0,2,1,1,,2,,45000.0,,,26,17,23,447248,2023-02-11 00:00:00.000000,publicado hace 17 días por assetplan chile,-33.451164,-70.692886,Estación central,2023-01-26 17:56:38.671107,pesos,Rm (metropolitana),GRID_0025_0028,342599.8451130898,6297491.179614866,Estación Central,19S,32719.0,2025-10-10 11:53:43,False,180.511577913733,331.8094543834838,180.511577913733,702.7778841188061,955.6519353650266,906.0269955509524,1921.546960908928,1793.4093479402868,138.11615090506976,4246.288630926287,301.8589423738571,227.1174146297796,742.7955055941035,527.6349456593647,1583.666837078508,564.9786044514512,149.5417426676487,180.511577913733,702.7778841188061,138.11615090506976,906.0269955509524,True,2025-10-10 11:54:16,21.25478591121677,13.284241194502602,16.259911222071526,0.0,0.0,0.6376435773361383,3.5424643185361293,2.6568482389005204,3.1882178866806914,3.5424643185361293,0.8856160796335069,0.3188217886680691,0.0,0.0,0.0,10.627392955608387,25.6828663093717,21.99870341809677,38.967107503897424,42.50957182240833,42.40329789285319,4.0,4.0,5.0,1.1111111111111112,1.048951048951049,2.2666666666666666,0.0,0.0,0.5128205128205129,0.0961538461538461,0.1595744680851063,0.3236245954692557,2.5,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,0.9090909090909092,3.118279569892473,3.8333333333333335,1.0091743119266057,1.92,2.3292469352014007,6.666666666666666,6.666666666666666,8.333333333333334,True,2025-10-10 11:55:26,97.13917087663776,6.202966526083939,5.5140310909022725,4.3758920177961915,3.9452507426761687,6.112965682272277,2.5891350689805273,5.379269999524948,4.188730522446309,4.903054208693492,9531.25,2.589285714285714,1.3135593220338984,4.903054208693492,5.364296544927467,3.5832731502860344
299,300,https://www.portalinmobiliario.com/mlc-1284994249-edificio-el-molino-vista-poniente-piso-4-_jm#position=3&search_layout=stack&type=item&tracking_id=f4407bbc-8bcc-41ee-be9c-dac22d85fe3f,edificio el molino- vista poniente piso 4,295000.0,"el molino 1500 - 1800, juan antonio ríos, independencia",0.0,23.0,0.0,0,0,0,,0,,45000.0,,,0,0,0,98792,2023-02-11 00:00:00.000000,publicado hace 28 días por assetplan chile,-33.418236,-70.664917,Independencia,2023-01-15 17:56:38.671112,pesos,Rm (metropolitana),GRID_0041_0041,345199.8451130898,6300691.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,92.61683778111832,1438.8781824036023,92.61683778111832,1453.092780813238,1836.7698935500407,2534.423010132376,1132.2319214713382,1306.9245657197034,553.7722113935787,2041.9812095959635,36.20866419554308,557.5242539268461,928.7791948396824,2149.0530751505216,1607.0256835553296,1842.5441133711136,1546.589053815108,92.61683778111832,1453.092780813238,553.7722113935787,1132.2319214713382,True,2025-10-10 11:54:16,10.627392955608387,4.428080398167534,4.463505041352968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856160796335069,0.3188217886680691,0.0,0.0,0.0,28.339714548289034,38.0814914242408,27.418673825453943,38.967107503897424,43.39518790204183,32.20100065547498,2.0,3.0,3.0,0.5555555555555556,0.3496503496503497,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714284,1.1111111111111112,0.0,0.0,0.0,2.4242424242424248,4.623655913978494,4.777777777777778,1.0091743119266057,1.96,1.7688266199649736,3.333333333333333,5.0,5.0,True,2025-10-10 11:55:26,415.7317216064517,6.028719934522798,3.6094501781024437,3.4710723141146476,6.031077891143497,5.115391137099856,0.0,4.293717745832211,3.9470484975873554,4.155050046534269,12826.08695652174,0.0,0.9322033898305084,4.155050046534269,4.369747475579963,2.306905187042375
300,301,https://www.portalinmobiliario.com/mlc-1282088770-edificio-independencia-piso-22-_jm#position=4&search_layout=stack&type=item&tracking_id=f4407bbc-8bcc-41ee-be9c-dac22d85fe3f,edificio independencia- piso 22,370000.0,"independencia 600 - 900, hospitales, independencia",39.0,39.0,0.0,3,2,1,,3,1.0,65000.0,,departamento,26,24,22,9736,2023-02-11 00:00:00.000000,publicado hace 31 días por assetplan,-33.421947,-70.655281,Independencia,2023-01-12 17:56:38.671117,pesos,Rm (metropolitana),GRID_0040_0044,345799.8451130898,6300491.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,240.9761904556912,1273.738138941646,240.97700459329403,1115.063850790452,1204.318334821413,2033.2759199308412,1082.245748664919,809.6946948281679,806.573225419251,1537.8782624458474,83.41292317231175,543.6534571605882,946.3270459314268,1640.4013159117656,1098.1346717817048,1359.4624330273252,1072.4837838296692,240.9761904556912,1115.063850790452,806.573225419251,1082.245748664919,True,2025-10-10 11:54:16,7.084928637072259,3.5424643185340274,2.869396098012622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6376435773361383,0.0,0.0,0.0,10.627392955608387,14.16985727413611,23.911634150105183,17.712321592680645,17.712321592670136,27.418673825453943,2.0,2.0,3.0,0.3703703703703704,0.2797202797202797,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.9090909090909092,1.7204301075268815,4.166666666666666,0.4587155963302752,0.8,1.5061295971978983,3.333333333333333,3.333333333333333,5.0,True,2025-10-10 11:55:26,373.1230698240674,5.822716683341282,4.3981843481556115,3.6710170053403246,5.037480838683896,4.953113147882687,0.3747668452604662,4.607393845866726,3.6133563334165046,4.209778840886638,9487.179487179486,6.071428571428572,0.7838983050847458,4.209778840886638,4.630639345612406,4.167269753833994
301,302,https://www.portalinmobiliario.com/mlc-1282819285-edificio-activa-juan-mitjans-vista-norponiente-piso-2-_jm#position=5&search_layout=stack&type=item&tracking_id=f4407bbc-8bcc-41ee-be9c-dac22d85fe3f,edificio activa juan mitjans- vista norponiente piso 2,489000.0,"juan mitjans 1 - 300, metro rodrigo de araya, macul",583.0,50.0,83.0,3,2,2,,4,,100776.0,,departamento,20,9,2,439317,2023-02-11 00:00:00.000000,publicado hace 30 días por assetplan,-33.478298,-70.620285,Macul,2023-01-13 17:56:38.671122,pesos,Rm (metropolitana),GRID_0010_0062,349399.8451130898,6294491.179614866,Ñuñoa,19S,32719.0,2025-10-10 11:53:43,False,680.9062548898992,705.1624386921103,680.9062548898992,1576.2657090495934,2509.653322840269,721.3371440285096,2633.7032165337573,799.4717641238818,1072.424466492184,2692.88160171368,513.5831214222172,517.4360869213234,2169.918647457589,1921.106649482089,3675.299567494398,1440.403851339578,1576.2657090495934,680.9062548898992,1576.2657090495934,799.4717641238818,721.3371440285096,True,2025-10-10 11:54:16,0.0,0.0,2.231752520676484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9564653660042074,0.0,0.0,0.0,0.0,2.6568482389005204,10.202297237378213,0.0,2.6568482389005204,13.390515124058904,0.0,1.0,3.0,0.0,0.0,0.3111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333334,0.0,0.0,0.0,0.0,0.3225806451612902,1.777777777777778,0.0,0.12,0.7355516637478109,0.0,1.6666666666666663,5.0,True,2025-10-10 11:55:26,57.95562781900488,5.18291249413212,3.322046678884282,5.114651423885961,2.432084392888914,5.414601099436017,0.1589230630944587,4.418087846959137,2.644891005914708,3.708809110541366,9780.0,4.146341463414634,1.0169491525423728,3.708809110541366,4.539870198967455,3.4679090424887655
302,303,https://www.portalinmobiliario.com/mlc-1311179210-edificio-alcalde-pedro-alarcon-vista-norponiente-piso-12-_jm#position=6&search_layout=stack&type=item&tracking_id=f4407bbc-8bcc-41ee-be9c-dac22d85fe3f,edificio alcalde pedro alarcón- vista norponiente piso 12,490000.0,"alcalde pedro alarcón 600 - 900, el llano, san miguel",52.0,50.0,2.0,3,2,2,,4,,95000.0,,,8,14,12,459802,2023-02-11 00:00:00.000000,publicado hace 8 días por assetplan chile,-33.487137,-70.645233,San miguel,2023-02-04 17:56:38.671127,pesos,Rm (metropolitana),GRID_0008_0051,347199.8451130898,6294091.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,352.7347361663013,421.3884671455871,352.7347361663013,739.6178535251626,1886.339092380651,1115.4334891447254,1364.5320946671825,1973.6020529441696,1826.3259855127287,4738.657313138483,296.3684112004068,297.7160923783615,1016.4346204553736,403.9236194043709,5491.708918337085,1140.1451214917029,1230.1384798752497,352.7347361663013,739.6178535251626,1826.3259855127287,1115.4334891447254,True,2025-10-10 11:54:16,0.0,2.6568482389005204,2.869396098012622,0.0,0.0,0.6376435773361383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.084928637072259,11.513009035235587,12.115227969386629,7.084928637072259,14.16985727413611,15.622267644735388,1.0,2.0,3.0,0.0,0.2097902097902097,0.4,0.0,0.0,0.5128205128205129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060606060606062,1.3978494623655913,2.111111111111111,0.1834862385321101,0.64,0.8581436077057792,1.6666666666666663,3.333333333333333,5.0,True,2025-10-10 11:55:26,597.3114439886987,5.660634400516523,5.4280711622874405,3.538266043421098,3.821188247028269,1.6168176347694498,0.9596130093554592,4.930898598096262,2.3014044920487806,3.8791009556772695,9800.0,3.614864864864865,1.0169491525423728,3.8791009556772695,4.875657202075021,3.4267110170861192
303,304,https://www.portalinmobiliario.com/mlc-1250559265-edificio-conecta-ureta-vista-norte-piso-12-_jm#position=7&search_layout=stack&type=item&tracking_id=f4407bbc-8bcc-41ee-be9c-dac22d85fe3f,edificio conecta ureta- vista norte piso 12,390000.0,"josé ureta 139, lo ovalle, la cisterna",4546.0,45.0,0.0,3,2,2,,4,,86000.0,,departamento,20,12,12,438743,2023-02-11 00:00:00.000000,publicado hace 50 días por assetplan,-33.517998,-70.657471,La cisterna,2022-12-24 17:56:38.671132,pesos,Rm (metropolitana),GRID_0007_0042,345399.8451130898,6293891.179614866,Santiago,19S,32719.0,2025-10-10 11:53:43,False,158.03142271681523,1392.4384952967662,158.03072007673887,1660.7975173258997,2865.1596462408493,695.8832255421054,990.2569778366556,296.8121630388142,994.3069059056082,5357.246171625395,36.0351582236087,149.01381390772366,1621.737686776491,2138.7712183333097,4481.302808015851,684.0412295106839,1127.1406844242117,158.03072007673887,1660.7975173258997,296.8121630388142,695.8832255421054,True,2025-10-10 11:54:16,7.084928637072259,4.428080398167534,5.101148618689106,0.0,0.0,0.0,0.0,0.0,1.5941089433403457,3.5424643185361293,0.8856160796335069,0.6376435773361383,0.0,0.0,0.3188217886680691,17.712321592680645,20.36916983157066,16.897554799407665,28.33971454828903,25.6828663093717,24.549277727441325,3.0,3.0,5.0,0.3703703703703704,0.3496503496503497,0.7111111111111111,0.0,0.0,0.0,0.0,0.0,0.1618122977346278,2.5,1.4285714285714284,2.2222222222222223,0.0,0.0,1.0,1.5151515151515151,2.4731182795698925,2.9444444444444446,0.7339449541284403,1.16,1.3485113835376534,5.0,5.0,8.333333333333334,True,2025-10-10 11:55:26,3893.362039638389,5.950223275768053,3.124805792906234,5.216467097831579,5.5773999664577145,6.176539697595734,2.175890054638176,4.599929429242383,4.736688912253259,4.6546332224467335,8666.666666666666,6.696428571428572,0.9110169491525423,4.6546332224467335,4.763832055501955,4.540288339093491
